file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	ecr	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1622530000	32.4971	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1666400000	15.8396	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1500580000	32.7106	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1576300000	15.8129	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1565100000	32.3129	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1619220000	15.7464	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1612420000	33.7692	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1537820000	16.2326	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1716210000	32.3512	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1617920000	15.872	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1501850000	33.5644	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1625370000	16.1738	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1479870000	33.2562	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1581110000	16.2949	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1516310000	33.4744	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1538170000	16.7297	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1620120000	33.5869	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1533620000	16.0716	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1690980000	32.5495	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1576360000	16.0908	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1777590000	32.7642	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1706080000	16.1765	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.2491800000	32.663	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1680500000	15.9077	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1598170000	33.8051	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1675360000	16.4033	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1621490000	32.964	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1517330000	16.0555	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1473420000	32.5124	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1647140000	15.8751	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1481130000	33.6245	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1610850000	16.4907	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1558710000	32.6265	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1554800000	15.9985	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1583170000	32.6257	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1500340000	16.1469	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1616100000	32.6471	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1546540000	15.9454	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1448550000	33.863	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1547590000	16.7992	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1643520000	32.6403	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1556680000	16.8529	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1542230000	33.5251	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1661170000	16.3022	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1620990000	33.5246	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
busybox-1.18.0.xml	malik_fanin	CUDD_REORDER_SIFT	0.1559920000	15.7185	0	2.06114e+201	305992	26.346604215456676	846.0	977.0	2.0	63.29787234042553	51.90464670411891	63.29787234042553	9100	51760
busybox-1.18.0_1.xml	malik_fanin	CUDD_REORDER_SIFT	0.1616690000	32.7098	0	3.16086e+201	293782	26.516052318668255	833.0	963.0	2.0	63.38535414165666	51.78092875435702	63.38535414165666	29037	108577
