file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	total_posbile_symmetric	symmetric_percent	symmetric_continuos	maxnode	total
Thread	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0	0.004	80658	162	44.0	51.0	1.0	100.0		100.0	946	3.27696	0.634249	126	126
Thread	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0	0.008	80658	162	44.0	51.0	1.0	100.0		100.0	946	3.27696	0.634249	124	124
Thread	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	0.796	80658	162	44.0	51.0	1.0	100.0		100.0	946	3.27696	0.634249	90	90
eCos_isoinfra	MINCE	CUDD_REORDER_SIFT	0.0100000000	0.004	0.044	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.22329	157	158
eCos_isoinfra	MINCE	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.032	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.22329	157	158
eCos_isoinfra	MINCE	CUDD_REORDER_WINDOW2	0.0100000000	0	0.028	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.22329	158	161
eCos_isoinfra	MINCE	CUDD_REORDER_WINDOW3	0.0100000000	0	0.028	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.22329	158	161
eCos_isoinfra	MINCE	CUDD_REORDER_WINDOW4	0.0100000000	0	0.028	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.22329	158	161
eCos_isoinfra	MINCE	CUDD_REORDER_ANNEALING	0.0100000000	0	3.312	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.22329	157	158
eCos_isoinfra	mendonca	CUDD_REORDER_SIFT	0.0238383470	0	0.04	7.13624e+45	11784	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	160
eCos_isoinfra	mendonca	CUDD_REORDER_SYMM_SIFT	0.0238383470	0	0.02	7.13624e+45	11784	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	160
eCos_isoinfra	mendonca	CUDD_REORDER_WINDOW2	0.0238383470	0.004	0.024	7.13624e+45	11784	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	160
eCos_isoinfra	mendonca	CUDD_REORDER_WINDOW3	0.0238383470	0.004	0.02	7.13624e+45	11784	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	160
eCos_isoinfra	mendonca	CUDD_REORDER_WINDOW4	0.0238383470	0	0.02	7.13624e+45	11784	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	160
eCos_isoinfra	mendonca	CUDD_REORDER_ANNEALING	0.0238383470	0.004	3.276	7.13624e+45	11784	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	160
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0	0.04	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	159
eCos_isoinfra	FORCE	CUDD_REORDER_SYMM_SIFT		0.004	0.028	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	158	159
eCos_isoinfra	FORCE	CUDD_REORDER_WINDOW2		0.004	0.028	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	160
eCos_isoinfra	FORCE	CUDD_REORDER_WINDOW3		0	0.024	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	158	159
eCos_isoinfra	FORCE	CUDD_REORDER_WINDOW4		0.004	0.028	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	158	159
eCos_isoinfra	FORCE	CUDD_REORDER_ANNEALING		0	3.372	7.13624e+45	6009	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.24843	157	159
eCos_isoinfra	fujita	CUDD_REORDER_SIFT	0.0100000000	0	0.036	7.13624e+45	11938	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.25681	157	158
eCos_isoinfra	fujita	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.02	7.13624e+45	11938	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.25681	157	158
eCos_isoinfra	fujita	CUDD_REORDER_WINDOW2	0.0100000000	0	0.02	7.13624e+45	11938	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.25681	156	157
eCos_isoinfra	fujita	CUDD_REORDER_WINDOW3	0.0100000000	0	0.02	7.13624e+45	11938	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.25681	157	158
eCos_isoinfra	fujita	CUDD_REORDER_WINDOW4	0.0100000000	0.004	0.02	7.13624e+45	11938	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.25681	157	158
eCos_isoinfra	fujita	CUDD_REORDER_ANNEALING	0.0100000000	0.004	3.456	7.13624e+45	11938	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.25681	157	158
eCos_isoinfra	netlist	CUDD_REORDER_SIFT	0.0000000000	0.004	0.04	7.13624e+45	11787	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.23167	157	160
eCos_isoinfra	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0.004	0.024	7.13624e+45	11787	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.23167	157	158
eCos_isoinfra	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0.004	0.02	7.13624e+45	11787	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.23167	156	159
eCos_isoinfra	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0.004	0.02	7.13624e+45	11787	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.23167	157	160
eCos_isoinfra	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0.004	0.02	7.13624e+45	11787	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.23167	157	160
eCos_isoinfra	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	3.504	7.13624e+45	11787	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	11935	93.6406	1.23167	157	160
BankingSoftware	MINCE	CUDD_REORDER_SIFT	0.0300000000	0	0.048	5.25823e+31	1711	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.850649	210	214
BankingSoftware	MINCE	CUDD_REORDER_SYMM_SIFT	0.0300000000	0.004	0.056	5.25823e+31	1711	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.850649	213	216
BankingSoftware	MINCE	CUDD_REORDER_WINDOW2	0.0300000000	0.004	0.02	5.25823e+31	1711	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.850649	212	216
BankingSoftware	MINCE	CUDD_REORDER_WINDOW3	0.0300000000	0.004	0.024	5.25823e+31	1711	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.850649	211	215
BankingSoftware	MINCE	CUDD_REORDER_WINDOW4	0.0300000000	0	0.024	5.25823e+31	1711	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.850649	210	214
BankingSoftware	MINCE	CUDD_REORDER_ANNEALING	0.0300000000	0	10.592	5.25823e+31	1711	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.850649	210	214
BankingSoftware	mendonca	CUDD_REORDER_SIFT	0.0109267410	0.004	0.06	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.792208	220	236
BankingSoftware	mendonca	CUDD_REORDER_SYMM_SIFT	0.0109267410	0	0.064	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.792208	218	221
BankingSoftware	mendonca	CUDD_REORDER_WINDOW2	0.0109267410	0.004	0.024	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.792208	220	225
BankingSoftware	mendonca	CUDD_REORDER_WINDOW3	0.0109267410	0.004	0.028	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.792208	220	224
BankingSoftware	mendonca	CUDD_REORDER_WINDOW4	0.0109267410	0.004	0.032	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.792208	219	223
BankingSoftware	mendonca	CUDD_REORDER_ANNEALING	0.0109267410	0	10.308	5.25823e+31	3011	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.792208	220	236
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0	0.052	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	215	216
BankingSoftware	FORCE	CUDD_REORDER_SYMM_SIFT		0	0.056	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	209	213
BankingSoftware	FORCE	CUDD_REORDER_WINDOW2		0	0.02	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	235	239
BankingSoftware	FORCE	CUDD_REORDER_WINDOW3		0	0.024	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	209	212
BankingSoftware	FORCE	CUDD_REORDER_WINDOW4		0	0.028	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	208	210
BankingSoftware	FORCE	CUDD_REORDER_ANNEALING		0.004	10.536	5.25823e+31	1747	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.779221	215	216
BankingSoftware	fujita	CUDD_REORDER_SIFT	0.0100000000	0	0.048	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	217	222
BankingSoftware	fujita	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.052	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	210	218
BankingSoftware	fujita	CUDD_REORDER_WINDOW2	0.0100000000	0.004	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	223	234
BankingSoftware	fujita	CUDD_REORDER_WINDOW3	0.0100000000	0.004	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	220	228
BankingSoftware	fujita	CUDD_REORDER_WINDOW4	0.0100000000	0	0.02	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	219	225
BankingSoftware	fujita	CUDD_REORDER_ANNEALING	0.0100000000	0.004	10.66	5.25823e+31	2963	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.655844	217	222
BankingSoftware	netlist	CUDD_REORDER_SIFT	0.0000000000	0.004	0.056	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.597403	217	222
BankingSoftware	netlist	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.06	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.597403	224	232
BankingSoftware	netlist	CUDD_REORDER_WINDOW2	0.0000000000	0.004	0.024	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.597403	230	245
BankingSoftware	netlist	CUDD_REORDER_WINDOW3	0.0000000000	0.004	0.024	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.597403	230	243
BankingSoftware	netlist	CUDD_REORDER_WINDOW4	0.0000000000	0.004	0.02	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.597403	227	239
BankingSoftware	netlist	CUDD_REORDER_ANNEALING	0.0000000000	0	10.3	5.25823e+31	4232	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400	10.8831	0.597403	217	222
LinuxKernel_block	MINCE	CUDD_REORDER_SIFT	0.0000000000	0	0.008	1.22647e+15	421	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	47	73
LinuxKernel_block	MINCE	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	1.22647e+15	421	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	47	73
LinuxKernel_block	MINCE	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	1.22647e+15	421	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	50	80
LinuxKernel_block	MINCE	CUDD_REORDER_WINDOW3	0.0000000000	0	0	1.22647e+15	421	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	50	80
LinuxKernel_block	MINCE	CUDD_REORDER_WINDOW4	0.0000000000	0	0.004	1.22647e+15	421	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	47	75
LinuxKernel_block	MINCE	CUDD_REORDER_ANNEALING	0.0000000000	0	0.724	1.22647e+15	421	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	47	73
LinuxKernel_block	mendonca	CUDD_REORDER_SIFT	0.0171298250	0	0.008	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.9209	46	69
LinuxKernel_block	mendonca	CUDD_REORDER_SYMM_SIFT	0.0171298250	0	0.004	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.9209	46	71
LinuxKernel_block	mendonca	CUDD_REORDER_WINDOW2	0.0171298250	0	0.004	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.9209	46	78
LinuxKernel_block	mendonca	CUDD_REORDER_WINDOW3	0.0171298250	0	0	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.9209	46	75
LinuxKernel_block	mendonca	CUDD_REORDER_WINDOW4	0.0171298250	0	0	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.9209	46	72
LinuxKernel_block	mendonca	CUDD_REORDER_ANNEALING	0.0171298250	0	0.728	1.22647e+15	770	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.9209	46	69
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0	0.004	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	46	72
LinuxKernel_block	FORCE	CUDD_REORDER_SYMM_SIFT		0	0.004	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	46	68
LinuxKernel_block	FORCE	CUDD_REORDER_WINDOW2		0	0.004	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	49	82
LinuxKernel_block	FORCE	CUDD_REORDER_WINDOW3		0	0.004	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	48	67
LinuxKernel_block	FORCE	CUDD_REORDER_WINDOW4		0	0	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	48	69
LinuxKernel_block	FORCE	CUDD_REORDER_ANNEALING		0	0.748	1.22647e+15	490	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.75141	46	72
LinuxKernel_block	fujita	CUDD_REORDER_SIFT	0.0000000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	46	76
LinuxKernel_block	fujita	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	46	72
LinuxKernel_block	fujita	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	70	107
LinuxKernel_block	fujita	CUDD_REORDER_WINDOW3	0.0000000000	0	0	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	65	101
LinuxKernel_block	fujita	CUDD_REORDER_WINDOW4	0.0000000000	0	0.004	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	64	100
LinuxKernel_block	fujita	CUDD_REORDER_ANNEALING	0.0000000000	0	0.728	1.22647e+15	908	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	2.0904	46	69
LinuxKernel_block	netlist	CUDD_REORDER_SIFT	0.0000000000	0	0	1.22647e+15	934	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	1770	8.19209	1.63842	46	76
