file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
../thesis/xml/linux_fs.xml	FORCE	NONE	0.0	10.575058823529412	0.0	3.27212e+82	29616.0	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	341510.0	396879.0
../thesis/xml/linux_fs.xml	narodyska	NONE	0.35058823529411776	0.2585882352941177	0.0	3.27212e+82	49748.0	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	25451.0	25935.0
../thesis/xml/linux_fs.xml	malik_level	NONE	0.12725490196078434	0.04109803921568629	0.0	3.27212e+82	45075.0	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	31413.0	31910.0
../thesis/xml/linux_fs.xml	fujii	NONE	0.024705882352941196	0.023843137254901975	0.0	3.27212e+82	53964.0	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	25347.0	32295.0
../thesis/xml/linux_fs.xml	fujita	NONE	0.08058823529411765	0.20062745098039214	0.0	3.27212e+82	55126.0	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	19771.0	26013.0
../thesis/xml/linux_fs.xml	mendonca	NONE	0.1321449029215686	0.020784313725490212	0.0	3.27212e+82	49959.549019607846	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	3486.392156862745	4222.862745098039
../thesis/xml/linux_fs.xml	MINCE	NONE	0.07137254901960782	0.019529411764705896	0.0	3.27212e+82	24558.21568627451	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	1304.2549019607843	1959.1176470588234
../thesis/xml/REAL-FM-19.xml	malik_fanin	NONE	0.003529411764705883	0.0	0.0	240	191.0	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	42.0	60.0
../thesis/xml/REAL-FM-19.xml	FORCE	NONE	0.0	0.0	0.0	240	132.0	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41.0	57.0
../thesis/xml/REAL-FM-19.xml	narodyska	NONE	0.005294117647058825	0.0	0.0	240	224.0	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	39.0	58.0
../thesis/xml/REAL-FM-19.xml	malik_level	NONE	0.0011764705882352942	0.0	0.0	240	167.0	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	40.0	54.0
../thesis/xml/REAL-FM-19.xml	fujii	NONE	0.000392156862745098	0.00015686274509803922	0.0	240	193.0	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	47.0	68.0
../thesis/xml/REAL-FM-19.xml	fujita	NONE	0.001568627450980392	7.843137254901961e-05	0.0	240	251.0	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41.0	67.0
../thesis/xml/REAL-FM-19.xml	mendonca	NONE	0.006531084235294117	0.0	0.0	240	205.4313725490196	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	38.450980392156865	81.54901960784314
../thesis/xml/REAL-FM-19.xml	MINCE	NONE	0.0029411764705882353	0.0	0.0	240	121.0	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	39.0	44.0
../thesis/xml/REAL-FM-20.xml	malik_fanin	NONE	0.009607843137254907	0.00015686274509803922	0.0	80658	138.0	44.0	51.0	1.0	100.0		100.0	98.0	98.0
../thesis/xml/REAL-FM-20.xml	FORCE	NONE	0.0	0.0009411764705882355	0.0	80658	149.0	44.0	51.0	1.0	100.0		100.0	131.0	131.0
../thesis/xml/REAL-FM-20.xml	narodyska	NONE	0.008039215686274514	0.0009411764705882355	0.0	80658	309.0	44.0	51.0	1.0	100.0		100.0	210.0	210.0
../thesis/xml/REAL-FM-20.xml	malik_level	NONE	0.003137254901960784	0.0006274509803921569	0.0	80658	145.0	44.0	51.0	1.0	100.0		100.0	109.0	109.0
../thesis/xml/REAL-FM-20.xml	fujii	NONE	0.0013725490196078432	0.0	0.0	80658	190.0	44.0	51.0	1.0	100.0		100.0	215.0	215.0
../thesis/xml/REAL-FM-20.xml	fujita	NONE	0.002156862745098039	0.000392156862745098	0.0	80658	172.0	44.0	51.0	1.0	100.0		100.0	128.0	128.0
../thesis/xml/REAL-FM-20.xml	mendonca	NONE	0.003741274294117647	0.0	0.0	80658	122.0	44.0	51.0	1.0	100.0		100.0	88.0	88.0
../thesis/xml/REAL-FM-20.xml	MINCE	NONE	0.005098039215686276	0.00015686274509803922	0.0	80658	116.19607843137256	44.0	51.0	1.0	100.0		100.0	93.41176470588235	93.41176470588235
../thesis/xml/REAL-FM-18.xml	malik_fanin	NONE	0.004509803921568628	0.0006274509803921569	0.0	5.56816e+07	353.0	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	87.0	457.0
../thesis/xml/REAL-FM-18.xml	FORCE	NONE	0.0	0.000392156862745098	0.0	5.56816e+07	350.0	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91.0	531.0
../thesis/xml/REAL-FM-18.xml	narodyska	NONE	0.02529411764705884	0.000392156862745098	0.0	5.56816e+07	485.0	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	84.0	560.0
../thesis/xml/REAL-FM-18.xml	malik_level	NONE	0.005098039215686276	0.001098039215686275	0.0	5.56816e+07	508.0	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	102.0	362.0
../thesis/xml/REAL-FM-18.xml	fujii	NONE	0.000196078431372549	0.0012549019607843142	0.0	5.56816e+07	705.0	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	369.0	2376.0
../thesis/xml/REAL-FM-18.xml	fujita	NONE	0.002352941176470588	0.0005490196078431372	0.0	5.56816e+07	393.0	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91.0	1014.0
../thesis/xml/REAL-FM-18.xml	mendonca	NONE	0.006194249607843138	7.843137254901961e-05	0.0	5.56816e+07	308.0	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	60.0	337.0
../thesis/xml/REAL-FM-18.xml	MINCE	NONE	0.005294117647058825	0.0	0.0	5.56816e+07	215.0	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	65.01960784313725	138.2156862745098
../thesis/xml/model_20130422_139902368.xml	malik_fanin	NONE	0.0033333333333333335	7.843137254901961e-05	0.0	6144	135.0	40.0	45.0	1.0	100.0		100.0	54.0	54.0
../thesis/xml/model_20130422_139902368.xml	FORCE	NONE	0.0	0.0	0.0	6144	118.0	40.0	45.0	1.0	100.0		100.0	51.0	51.0
../thesis/xml/model_20130422_139902368.xml	narodyska	NONE	0.008039215686274515	0.0	0.0	6144	254.0	40.0	45.0	1.0	100.0		100.0	98.0	98.0
../thesis/xml/model_20130422_139902368.xml	malik_level	NONE	0.003725490196078432	0.0	0.0	6144	227.0	40.0	45.0	1.0	100.0		100.0	89.0	89.0
../thesis/xml/model_20130422_139902368.xml	fujii	NONE	0.000588235294117647	7.843137254901961e-05	0.0	6144	240.0	40.0	45.0	1.0	100.0		100.0	56.0	56.0
../thesis/xml/model_20130422_139902368.xml	fujita	NONE	0.000588235294117647	0.0	0.0	6144	176.0	40.0	45.0	1.0	100.0		100.0	53.0	53.0
