file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	total_posbile_symmetric	symmetric_percent	symmetric_continuos	maxnode	total
Model_Transformation	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0.004	0.012	1.65299e+13	1179	88.0	113.0	1.0	100.0		100.0	3828	3.21317	0.39185	287	287
Model_Transformation	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0.004	4.168	1.65299e+13	1179	88.0	113.0	1.0	100.0		100.0	3828	3.21317	0.39185	137	137
eCos_infra	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0.004	9.43718e+06	331	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	351	54.9858	5.41311	28	34
eCos_infra	fujii	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0	9.43718e+06	331	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	351	54.9858	5.41311	28	34
eCos_infra	fujii	CUDD_REORDER_WINDOW2	0.0000000000	0	0	9.43718e+06	331	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	351	54.9858	5.41311	28	34
eCos_infra	fujii	CUDD_REORDER_WINDOW3	0.0000000000	0	0.004	9.43718e+06	331	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	351	54.9858	5.41311	28	34
eCos_infra	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0	0	9.43718e+06	331	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	351	54.9858	5.41311	28	33
eCos_infra	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0	0.088	9.43718e+06	331	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	351	54.9858	5.41311	28	34
Assess4me	fujii	CUDD_REORDER_SIFT	0.0100000000	0	0.004	6144	240	40.0	45.0	1.0	100.0		100.0	780	18.0769	2.05128	50	50
Assess4me	fujii	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.004	6144	240	40.0	45.0	1.0	100.0		100.0	780	18.0769	2.05128	51	51
Assess4me	fujii	CUDD_REORDER_WINDOW2	0.0100000000	0	0.004	6144	240	40.0	45.0	1.0	100.0		100.0	780	18.0769	2.05128	53	53
Assess4me	fujii	CUDD_REORDER_WINDOW3	0.0100000000	0	0	6144	240	40.0	45.0	1.0	100.0		100.0	780	18.0769	2.05128	52	52
Assess4me	fujii	CUDD_REORDER_WINDOW4	0.0100000000	0	0	6144	240	40.0	45.0	1.0	100.0		100.0	780	18.0769	2.05128	52	52
Assess4me	fujii	CUDD_REORDER_ANNEALING	0.0100000000	0	0.452	6144	240	40.0	45.0	1.0	100.0		100.0	780	18.0769	2.05128	50	50
Documentation_Generation	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0.016	5.56816e+07	705	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	946	4.65116	0.845666	128	178
Documentation_Generation	fujii	CUDD_REORDER_SYMM_SIFT	0.0000000000	0.004	0.012	5.56816e+07	705	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	946	4.65116	0.845666	63	88
Documentation_Generation	fujii	CUDD_REORDER_WINDOW2	0.0000000000	0	0.008	5.56816e+07	705	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	946	4.65116	0.845666	303	2233
Documentation_Generation	fujii	CUDD_REORDER_WINDOW3	0.0000000000	0.004	0.008	5.56816e+07	705	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	946	4.65116	0.845666	185	1179
Documentation_Generation	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0	0.012	5.56816e+07	705	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	946	4.65116	0.845666	159	1092
Documentation_Generation	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0.004	1.076	5.56816e+07	705	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	946	4.65116	0.845666	78	89
LinuxKernel_arch	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0.02	3.4316e+32	7418	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	7260	44.7658	1.00551	47	63
LinuxKernel_arch	fujii	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.02	3.4316e+32	7418	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	7260	44.7658	1.00551	47	63
LinuxKernel_arch	fujii	CUDD_REORDER_WINDOW2	0.0000000000	0	0.016	3.4316e+32	7418	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	7260	44.7658	1.00551	157	200
LinuxKernel_arch	fujii	CUDD_REORDER_WINDOW3	0.0000000000	0.004	0.008	3.4316e+32	7418	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	7260	44.7658	1.00551	142	165
LinuxKernel_arch	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0.004	0.012	3.4316e+32	7418	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	7260	44.7658	1.00551	118	140
LinuxKernel_arch	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0.004	0.908	3.4316e+32	7418	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	7260	44.7658	1.00551	35	50
eCos_net	fujii	CUDD_REORDER_SIFT	0.0100000000	0.004	0.016	1.01061e+19	2460	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	3321	6.98585	0.873231	139	171
eCos_net	fujii	CUDD_REORDER_SYMM_SIFT	0.0100000000	0	0.016	1.01061e+19	2460	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	3321	6.98585	0.873231	193	232
eCos_net	fujii	CUDD_REORDER_WINDOW2	0.0100000000	0.008	0.008	1.01061e+19	2460	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	3321	6.98585	0.873231	248	337
eCos_net	fujii	CUDD_REORDER_WINDOW3	0.0100000000	0.004	0.008	1.01061e+19	2460	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	3321	6.98585	0.873231	212	295
eCos_net	fujii	CUDD_REORDER_WINDOW4	0.0100000000	0	0.008	1.01061e+19	2460	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	3321	6.98585	0.873231	209	279
eCos_net	fujii	CUDD_REORDER_ANNEALING	0.0100000000	0	3.292	1.01061e+19	2460	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	3321	6.98585	0.873231	109	147
eCos_fs	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0	49725	96	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	231	9.95671	2.5974	34	35
eCos_fs	fujii	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	49725	96	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	231	9.95671	2.5974	25	26
eCos_fs	fujii	CUDD_REORDER_WINDOW2	0.0000000000	0	0	49725	96	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	231	9.95671	2.5974	43	45
eCos_fs	fujii	CUDD_REORDER_WINDOW3	0.0000000000	0	0	49725	96	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	231	9.95671	2.5974	43	45
eCos_fs	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0	0	49725	96	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	231	9.95671	2.5974	43	44
eCos_fs	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0	0.08	49725	96	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	231	9.95671	2.5974	25	26
eCos_language	fujii	CUDD_REORDER_SIFT	0.0100000000	0.004	0.02	3.41562e+19	1612	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	3321	3.82415	0.963565	172	243
eCos_language	fujii	CUDD_REORDER_SYMM_SIFT	0.0100000000	0.004	0.02	3.41562e+19	1612	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	3321	3.82415	0.963565	194	223
eCos_language	fujii	CUDD_REORDER_WINDOW2	0.0100000000	0	0.004	3.41562e+19	1612	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	3321	3.82415	0.963565	229	580
eCos_language	fujii	CUDD_REORDER_WINDOW3	0.0100000000	0	0.012	3.41562e+19	1612	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	3321	3.82415	0.963565	228	556
eCos_language	fujii	CUDD_REORDER_WINDOW4	0.0100000000	0.004	0.004	3.41562e+19	1612	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	3321	3.82415	0.963565	228	534
eCos_language	fujii	CUDD_REORDER_ANNEALING	0.0100000000	0	4.42	3.41562e+19	1612	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	3321	3.82415	0.963565	151	202
Graph	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0.004	240	193	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	435	16.3218	2.75862	38	43
Graph	fujii	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	240	193	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	435	16.3218	2.75862	39	44
Graph	fujii	CUDD_REORDER_WINDOW2	0.0000000000	0	0	240	193	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	435	16.3218	2.75862	43	57
Graph	fujii	CUDD_REORDER_WINDOW3	0.0000000000	0	0	240	193	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	435	16.3218	2.75862	38	47
Graph	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0	0.004	240	193	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	435	16.3218	2.75862	40	44
Graph	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0	0.288	240	193	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	435	16.3218	2.75862	38	43
eCos_compat	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0	7.88954e+06	165	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	378	21.6931	3.96825	38	43
eCos_compat	fujii	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0	7.88954e+06	165	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	378	21.6931	3.96825	38	43
eCos_compat	fujii	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	7.88954e+06	165	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	378	21.6931	3.96825	27	31
eCos_compat	fujii	CUDD_REORDER_WINDOW3	0.0000000000	0	0	7.88954e+06	165	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	378	21.6931	3.96825	27	31
eCos_compat	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0	0	7.88954e+06	165	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	378	21.6931	3.96825	27	31
eCos_compat	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0	0.124	7.88954e+06	165	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	378	21.6931	3.96825	28	32
eCos_redboot	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0.004	4.86389e+17	1922	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	1953	73.2719	2.50896	64	71
eCos_redboot	fujii	CUDD_REORDER_SYMM_SIFT	0.0000000000	0	0.004	4.86389e+17	1922	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	1953	73.2719	2.50896	64	71
eCos_redboot	fujii	CUDD_REORDER_WINDOW2	0.0000000000	0	0.004	4.86389e+17	1922	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	1953	73.2719	2.50896	64	71
eCos_redboot	fujii	CUDD_REORDER_WINDOW3	0.0000000000	0	0.004	4.86389e+17	1922	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	1953	73.2719	2.50896	64	71
eCos_redboot	fujii	CUDD_REORDER_WINDOW4	0.0000000000	0	0	4.86389e+17	1922	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	1953	73.2719	2.50896	64	70
eCos_redboot	fujii	CUDD_REORDER_ANNEALING	0.0000000000	0	0.608	4.86389e+17	1922	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	1953	73.2719	2.50896	64	71
LinuxKernel_fs	fujii	CUDD_REORDER_SIFT	0.0500000000	0.032	2.052	3.27212e+82	53964	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	57291	9.42556	0.193748	3463	5259
LinuxKernel_fs	fujii	CUDD_REORDER_SYMM_SIFT	0.0500000000	0.024	2.08	3.27212e+82	53964	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	57291	9.42556	0.193748	3458	4346
LinuxKernel_fs	fujii	CUDD_REORDER_WINDOW2	0.0500000000	0.02	1.468	3.27212e+82	53964	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	57291	9.42556	0.193748	23472	29299
LinuxKernel_fs	fujii	CUDD_REORDER_WINDOW3	0.0500000000	0.02	1.46	3.27212e+82	53964	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	57291	9.42556	0.193748	20924	25807
LinuxKernel_fs	fujii	CUDD_REORDER_WINDOW4	0.0500000000	0.02	1.408	3.27212e+82	53964	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	57291	9.42556	0.193748	17083	20733
LinuxKernel_fs	fujii	CUDD_REORDER_ANNEALING	0.0500000000	0.036	461.996	3.27212e+82	53964	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	57291	9.42556	0.193748	503	1135
LinuxKernel_crypto	fujii	CUDD_REORDER_SIFT	-1.0	-1.0	51710	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	-1	18446744073709551615
LinuxKernel_crypto	fujii	CUDD_REORDER_SYMM_SIFT	-1.0	-1.0	51710	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	-1	18446744073709551615
LinuxKernel_crypto	fujii	CUDD_REORDER_WINDOW2	-1.0	-1.0	51710	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	-1	18446744073709551615
LinuxKernel_crypto	fujii	CUDD_REORDER_WINDOW3	-1.0	-1.0	51710	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	-1	18446744073709551615
LinuxKernel_crypto	fujii	CUDD_REORDER_WINDOW4	-1.0	-1.0	51710	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	-1	18446744073709551615
LinuxKernel_crypto	fujii	CUDD_REORDER_ANNEALING	-1.0	-1.0	51710	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	-1	18446744073709551615
eCos_services	fujii	CUDD_REORDER_SIFT	0.0000000000	0	0.004	5.54232e+11	543	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	1378	5.22496	1.08853	61	104
