file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_clause)	standard deviation (variables_in_clause)	median (variables_in_clause)	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	mean (variable_in_clauses)	standard deviation (variable_in_clauses)	median (variable_in_clauses)	mean (variable_mean_level)	standard deviation (variable_mean_level)	median (variable_mean_level)	maxnode	total
../thesis/xml/ecos_isoinfra.xml	mendonca	NONE	0.008468154549019606	0.002666666666666668	0.0	7.13624e+45	11784.0	155.0	157.0	2.0	1.2862132730634874	0.051489476417266124	1.2903225806451613	50.96774193548387	69.34208434861627	50.96774193548387	1.2862132730634954	7.827041146702044	0.6369426751592357	5.0	0.0	5	156.0	159.0
../thesis/xml/ecos_isoinfra.xml	MINCE	NONE	0.010784313725490201	0.001803921568627452	0.0	7.13624e+45	6008.333333333333	155.0	157.0	2.0	1.2862132730634874	0.051489476417266124	1.2903225806451613	50.96774193548387	69.34208434861627	50.96774193548387	1.2862132730634954	7.827041146702044	0.6369426751592357	5.0	0.0	5	158.0	162.13725490196077
../thesis/xml/ecos_compat.xml	malik_fanin	NONE	0.000980392156862745	0.0	0.0	7.88954e+06	174.0	28.0	32.0	2.0	6.919642857142854	0.8783381729249374	7.142857142857142	60.714285714285715	55.55838995037159	60.714285714285715	6.919642857142857	9.710700372247969	3.125	4.928571428571429	0.262265264156481	5.0	29.0	34.0
../thesis/xml/ecos_compat.xml	FORCE	NONE	0.0	0.0	0.0	7.88954e+06	103.0	28.0	32.0	2.0	6.919642857142854	0.8783381729249374	7.142857142857142	60.714285714285715	55.55838995037159	60.714285714285715	6.919642857142857	9.710700372247969	3.125	4.928571428571429	0.262265264156481	5.0	29.0	32.0
../thesis/xml/ecos_compat.xml	narodyska	NONE	0.0029411764705882353	0.0	0.0	7.88954e+06	194.0	28.0	32.0	2.0	6.919642857142854	0.8783381729249374	7.142857142857142	60.714285714285715	55.55838995037159	60.714285714285715	6.919642857142857	9.710700372247969	3.125	4.928571428571429	0.262265264156481	5.0	27.0	33.0
../thesis/xml/ecos_compat.xml	malik_level	NONE	0.001764705882352941	0.0	0.0	7.88954e+06	207.0	28.0	32.0	2.0	6.919642857142854	0.8783381729249374	7.142857142857142	60.714285714285715	55.55838995037159	60.714285714285715	6.919642857142857	9.710700372247969	3.125	4.928571428571429	0.262265264156481	5.0	29.0	34.0
../thesis/xml/ecos_compat.xml	fujii	NONE	0.000196078431372549	0.0	0.0	7.88954e+06	165.0	28.0	32.0	2.0	6.919642857142854	0.8783381729249374	7.142857142857142	60.714285714285715	55.55838995037159	60.714285714285715	6.919642857142857	9.710700372247969	3.125	4.928571428571429	0.262265264156481	5.0	29.0	32.0
../thesis/xml/ecos_compat.xml	fujita	NONE	0.000392156862745098	0.0	0.0	7.88954e+06	208.0	28.0	32.0	2.0	6.919642857142854	0.8783381729249374	7.142857142857142	60.714285714285715	55.55838995037159	60.714285714285715	6.919642857142857	9.710700372247969	3.125	4.928571428571429	0.262265264156481	5.0	28.0	30.0
../thesis/xml/ecos_compat.xml	mendonca	NONE	0.006766288803921566	0.0	0.0	7.88954e+06	172.0	28.0	32.0	2.0	6.919642857142854	0.8783381729249374	7.142857142857142	60.714285714285715	55.55838995037159	60.714285714285715	6.919642857142857	9.710700372247969	3.125	4.928571428571429	0.262265264156481	5.0	27.0	32.0
../thesis/xml/ecos_compat.xml	MINCE	NONE	0.002352941176470588	0.0	0.0	7.88954e+06	101.0	28.0	32.0	2.0	6.919642857142854	0.8783381729249374	7.142857142857142	60.714285714285715	55.55838995037159	60.714285714285715	6.919642857142857	9.710700372247969	3.125	4.928571428571429	0.262265264156481	5.0	29.0	35.0
../thesis/xml/linux_fs.xml	malik_fanin	NONE	0.06176470588235295	0.21490196078431367	0.0	3.27212e+82	58150.0	339.0	541.0	2.0	0.594877834666492	0.06068050115920058	0.5899705014749262	80.23598820058997	27.950533533627546	80.23598820058997	0.5948778346664888	3.0780715043465445	0.36968576709796674	5.165191740412979	0.3719024436917365	5	18957.0	19565.0
../thesis/xml/linux_fs.xml	FORCE	NONE	0.0	11.232078431372548	0.0	3.27212e+82	29616.0	339.0	541.0	2.0	0.594877834666492	0.06068050115920058	0.5899705014749262	80.23598820058997	27.950533533627546	80.23598820058997	0.5948778346664888	3.0780715043465445	0.36968576709796674	5.165191740412979	0.3719024436917365	5	341510.0	396879.0
../thesis/xml/linux_fs.xml	narodyska	NONE	0.37176470588235305	0.3058823529411764	0.0	3.27212e+82	49748.0	339.0	541.0	2.0	0.594877834666492	0.06068050115920058	0.5899705014749262	80.23598820058997	27.950533533627546	80.23598820058997	0.5948778346664888	3.0780715043465445	0.36968576709796674	5.165191740412979	0.3719024436917365	5	25451.0	25935.0
../thesis/xml/linux_fs.xml	malik_level	NONE	0.12784313725490198	0.22070588235294114	0.0	3.27212e+82	60894.0	339.0	541.0	2.0	0.594877834666492	0.06068050115920058	0.5899705014749262	80.23598820058997	27.950533533627546	80.23598820058997	0.5948778346664888	3.0780715043465445	0.36968576709796674	5.165191740412979	0.3719024436917365	5	18957.0	19570.0
../thesis/xml/linux_fs.xml	fujii	NONE	0.024117647058823542	0.02549019607843139	0.0	3.27212e+82	53964.0	339.0	541.0	2.0	0.594877834666492	0.06068050115920058	0.5899705014749262	80.23598820058997	27.950533533627546	80.23598820058997	0.5948778346664888	3.0780715043465445	0.36968576709796674	5.165191740412979	0.3719024436917365	5	25347.0	32295.0
../thesis/xml/linux_fs.xml	fujita	NONE	0.0815686274509804	0.22909803921568633	0.0	3.27212e+82	55126.0	339.0	541.0	2.0	0.594877834666492	0.06068050115920058	0.5899705014749262	80.23598820058997	27.950533533627546	80.23598820058997	0.5948778346664888	3.0780715043465445	0.36968576709796674	5.165191740412979	0.3719024436917365	5	19771.0	26013.0
../thesis/xml/linux_fs.xml	mendonca	NONE	0.13493510358823532	0.024549019607843156	0.0	3.27212e+82	49878.117647058825	339.0	541.0	2.0	0.594877834666492	0.06068050115920058	0.5899705014749262	80.23598820058997	27.950533533627546	80.23598820058997	0.5948778346664888	3.0780715043465445	0.36968576709796674	5.165191740412979	0.3719024436917365	5	3970.607843137255	4905.862745098039
../thesis/xml/linux_fs.xml	MINCE	NONE	0.07784313725490195	0.022980392156862758	0.0	3.27212e+82	24533.62745098039	339.0	541.0	2.0	0.594877834666492	0.06068050115920058	0.5899705014749262	80.23598820058997	27.950533533627546	80.23598820058997	0.5948778346664888	3.0780715043465445	0.36968576709796674	5.165191740412979	0.3719024436917365	5	1308.9607843137255	1934.549019607843
../thesis/xml/REAL-FM-19.xml	malik_fanin	NONE	0.002156862745098039	7.843137254901961e-05	0.0	240	226.0	30.0	41.0	2.0	6.991869918699186	1.2483050839661867	6.666666666666667	61.666666666666664	54.21151989096864	61.666666666666664	6.991869918699185	6.134733900779088	4.878048780487805	7.2	1.3746472901853017	7.0	41.0	64.0
../thesis/xml/REAL-FM-19.xml	FORCE	NONE	0.0	7.843137254901961e-05	0.0	240	132.0	30.0	41.0	2.0	6.991869918699186	1.2483050839661867	6.666666666666667	61.666666666666664	54.21151989096864	61.666666666666664	6.991869918699185	6.134733900779088	4.878048780487805	7.2	1.3746472901853017	7.0	41.0	57.0
../thesis/xml/REAL-FM-19.xml	narodyska	NONE	0.005490196078431374	0.0	0.0	240	220.0	30.0	41.0	2.0	6.991869918699186	1.2483050839661867	6.666666666666667	61.666666666666664	54.21151989096864	61.666666666666664	6.991869918699185	6.134733900779088	4.878048780487805	7.2	1.3746472901853017	7.0	39.0	66.0
../thesis/xml/REAL-FM-19.xml	malik_level	NONE	0.00196078431372549	0.0	0.0	240	179.0	30.0	41.0	2.0	6.991869918699186	1.2483050839661867	6.666666666666667	61.666666666666664	54.21151989096864	61.666666666666664	6.991869918699185	6.134733900779088	4.878048780487805	7.2	1.3746472901853017	7.0	41.0	64.0
../thesis/xml/REAL-FM-19.xml	fujii	NONE	0.0	0.0	0.0	240	193.0	30.0	41.0	2.0	6.991869918699186	1.2483050839661867	6.666666666666667	61.666666666666664	54.21151989096864	61.666666666666664	6.991869918699185	6.134733900779088	4.878048780487805	7.2	1.3746472901853017	7.0	47.0	68.0
../thesis/xml/REAL-FM-19.xml	fujita	NONE	0.000784313725490196	7.843137254901961e-05	0.0	240	251.0	30.0	41.0	2.0	6.991869918699186	1.2483050839661867	6.666666666666667	61.666666666666664	54.21151989096864	61.666666666666664	6.991869918699185	6.134733900779088	4.878048780487805	7.2	1.3746472901853017	7.0	41.0	67.0
../thesis/xml/REAL-FM-19.xml	mendonca	NONE	0.006629366901960784	0.0	0.0	240	209.8235294117647	30.0	41.0	2.0	6.991869918699186	1.2483050839661867	6.666666666666667	61.666666666666664	54.21151989096864	61.666666666666664	6.991869918699185	6.134733900779088	4.878048780487805	7.2	1.3746472901853017	7.0	38.588235294117645	88.41176470588235
../thesis/xml/REAL-FM-19.xml	MINCE	NONE	0.004117647058823531	0.0	0.0	240	121.0	30.0	41.0	2.0	6.991869918699186	1.2483050839661867	6.666666666666667	61.666666666666664	54.21151989096864	61.666666666666664	6.991869918699185	6.134733900779088	4.878048780487805	7.2	1.3746472901853017	7.0	39.0	44.0
../thesis/xml/REAL-FM-20.xml	malik_fanin	NONE	0.006862745098039218	0.00031372549019607844	0.0	80658	140.0	44.0	51.0	1.0	4.946524064171118	1.2617941405344288	4.545454545454546	100.0		100.0	4.946524064171119	2.756430142626773	3.9215686274509802	11.704545454545455	2.7751349890029062	12.0	98.0	98.0
../thesis/xml/REAL-FM-20.xml	FORCE	NONE	0.0	0.00047058823529411766	0.0	80658	149.0	44.0	51.0	1.0	4.946524064171118	1.2617941405344288	4.545454545454546	100.0		100.0	4.946524064171119	2.756430142626773	3.9215686274509802	11.704545454545455	2.7751349890029062	12.0	132.0	132.0
../thesis/xml/REAL-FM-20.xml	narodyska	NONE	0.00901960784313726	0.0005490196078431372	0.0	80658	313.0	44.0	51.0	1.0	4.946524064171118	1.2617941405344288	4.545454545454546	100.0		100.0	4.946524064171119	2.756430142626773	3.9215686274509802	11.704545454545455	2.7751349890029062	12.0	211.0	211.0
../thesis/xml/REAL-FM-20.xml	malik_level	NONE	0.002549019607843137	0.0011764705882352947	0.0	80658	169.0	44.0	51.0	1.0	4.946524064171118	1.2617941405344288	4.545454545454546	100.0		100.0	4.946524064171119	2.756430142626773	3.9215686274509802	11.704545454545455	2.7751349890029062	12.0	123.0	123.0
../thesis/xml/REAL-FM-20.xml	fujii	NONE	0.000784313725490196	7.843137254901961e-05	0.0	80658	190.0	44.0	51.0	1.0	4.946524064171118	1.2617941405344288	4.545454545454546	100.0		100.0	4.946524064171119	2.756430142626773	3.9215686274509802	11.704545454545455	2.7751349890029062	12.0	215.0	215.0
../thesis/xml/REAL-FM-20.xml	fujita	NONE	0.001764705882352941	7.843137254901961e-05	0.0	80658	172.0	44.0	51.0	1.0	4.946524064171118	1.2617941405344288	4.545454545454546	100.0		100.0	4.946524064171119	2.756430142626773	3.9215686274509802	11.704545454545455	2.7751349890029062	12.0	128.0	128.0
../thesis/xml/REAL-FM-20.xml	mendonca	NONE	0.003608375137254903	0.0	0.0	80658	122.0	44.0	51.0	1.0	4.946524064171118	1.2617941405344288	4.545454545454546	100.0		100.0	4.946524064171119	2.756430142626773	3.9215686274509802	11.704545454545455	2.7751349890029062	12.0	88.0	88.0
../thesis/xml/REAL-FM-20.xml	MINCE	NONE	0.005490196078431374	7.843137254901961e-05	0.0	80658	116.56862745098039	44.0	51.0	1.0	4.946524064171118	1.2617941405344288	4.545454545454546	100.0		100.0	4.946524064171119	2.756430142626773	3.9215686274509802	11.704545454545455	2.7751349890029062	12.0	93.07843137254902	93.07843137254902
../thesis/xml/REAL-FM-18.xml	malik_fanin	NONE	0.003921568627450981	0.0006274509803921569	0.0	5.56816e+07	395.0	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	99.0	758.0
../thesis/xml/REAL-FM-18.xml	FORCE	NONE	0.0	0.00047058823529411766	0.0	5.56816e+07	350.0	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	91.0	531.0
../thesis/xml/REAL-FM-18.xml	narodyska	NONE	0.02450980392156864	0.000392156862745098	0.0	5.56816e+07	485.0	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	84.0	560.0
../thesis/xml/REAL-FM-18.xml	malik_level	NONE	0.003921568627450981	0.0005490196078431372	0.0	5.56816e+07	462.0	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	102.0	356.0
../thesis/xml/REAL-FM-18.xml	fujii	NONE	0.000784313725490196	0.0012549019607843142	0.0	5.56816e+07	705.0	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	369.0	2376.0
../thesis/xml/REAL-FM-18.xml	fujita	NONE	0.002745098039215686	0.0006274509803921569	0.0	5.56816e+07	393.0	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	91.0	1014.0
../thesis/xml/REAL-FM-18.xml	mendonca	NONE	0.006012153470588235	0.0	0.0	5.56816e+07	308.0	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	60.0	337.0
../thesis/xml/REAL-FM-18.xml	MINCE	NONE	0.004117647058823531	0.00047058823529411766	0.0	5.56816e+07	213.05882352941177	44.0	61.0	2.0	5.402384500745156	2.7885766097864932	4.545454545454546	64.77272727272728	49.81888685632494	64.77272727272728	5.402384500745159	3.0327002379054764	4.918032786885246	7.2727272727272725	1.1883863666536247	7.0	65.01960784313725	135.11764705882354
../thesis/xml/model_20130422_139902368.xml	malik_fanin	NONE	0.00196078431372549	0.0	0.0	6144	135.0	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	53.0	53.0
../thesis/xml/model_20130422_139902368.xml	FORCE	NONE	0.0	0.0	0.0	6144	118.0	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	52.0	52.0
../thesis/xml/model_20130422_139902368.xml	narodyska	NONE	0.00921568627450981	0.00031372549019607844	0.0	6144	254.0	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	98.0	98.0
../thesis/xml/model_20130422_139902368.xml	malik_level	NONE	0.0033333333333333335	0.00015686274509803922	0.0	6144	232.0	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	82.0	82.0
../thesis/xml/model_20130422_139902368.xml	fujii	NONE	0.0011764705882352942	7.843137254901961e-05	0.0	6144	240.0	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	56.0	56.0
../thesis/xml/model_20130422_139902368.xml	fujita	NONE	0.000980392156862745	7.843137254901961e-05	0.0	6144	176.0	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	53.0	53.0
../thesis/xml/model_20130422_139902368.xml	mendonca	NONE	0.0033770705686274522	7.843137254901961e-05	0.0	6144	131.0	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	51.0	51.0
../thesis/xml/model_20130422_139902368.xml	MINCE	NONE	0.0029411764705882353	0.0	0.0	6144	112.27450980392157	40.0	45.0	1.0	5.333333333333333	1.2613124477737832	5.0	100.0		100.0	5.333333333333337	3.0110065056839863	4.444444444444445	7.1	1.1723305738395526	7.0	50.03921568627451	50.03921568627451
../thesis/xml/linux_mm.xml	malik_fanin	NONE	0.003529411764705883	0.0009411764705882355	0.0	1.29049e+18	2519.0	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110.0	120.0
../thesis/xml/linux_mm.xml	FORCE	NONE	0.0	0.0012549019607843142	0.0	1.29049e+18	1362.0	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	61.0	79.0
../thesis/xml/linux_mm.xml	narodyska	NONE	0.020980392156862756	0.0007843137254901963	0.0	1.29049e+18	2652.0	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110.0	119.0
../thesis/xml/linux_mm.xml	malik_level	NONE	0.004901960784313726	0.0009411764705882355	0.0	1.29049e+18	2588.0	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110.0	119.0
../thesis/xml/linux_mm.xml	fujii	NONE	0.0013725490196078432	0.00015686274509803922	0.0	1.29049e+18	2612.0	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110.0	139.0
../thesis/xml/linux_mm.xml	fujita	NONE	0.00196078431372549	0.0007058823529411765	0.0	1.29049e+18	2608.0	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	110.0	140.0
../thesis/xml/linux_mm.xml	mendonca	NONE	0.011046058098039215	0.00047058823529411766	0.0	1.29049e+18	2532.3529411764707	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	40.3921568627451	49.3921568627451
../thesis/xml/linux_mm.xml	MINCE	NONE	0.007254901960784317	0.0008627450980392159	0.0	1.29049e+18	1254.235294117647	70.0	91.0	2.0	2.888540031397176	0.36750195384255374	2.857142857142857	69.28571428571429	43.43655941574506	69.28571428571429	2.8885400313971754	9.287194029906269	1.098901098901099	4.085714285714285	0.2819629507400963	4.0	36.23529411764706	45.72549019607843
../thesis/xml/model_20130307_609838668.xml	malik_fanin	NONE	0.014901960784313734	0.004000000000000003	0.0	5.25823e+31	4714.0	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	227.0	243.0
../thesis/xml/model_20130307_609838668.xml	FORCE	NONE	0.0	0.003607843137254904	0.0	5.25823e+31	1745.0	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	241.0	245.0
../thesis/xml/model_20130307_609838668.xml	narodyska	NONE	0.10647058823529411	0.00447058823529412	0.0	5.25823e+31	4050.0	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	446.0	456.0
../thesis/xml/model_20130307_609838668.xml	malik_level	NONE	0.022941176470588246	0.0050196078431372585	0.0	5.25823e+31	6389.0	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	932.0	1036.0
../thesis/xml/model_20130307_609838668.xml	fujii	NONE	0.006078431372549022	0.0043921568627451005	0.0	5.25823e+31	9308.0	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	579.0	615.0
../thesis/xml/model_20130307_609838668.xml	fujita	NONE	0.015294117647058833	0.0037647058823529434	0.0	5.25823e+31	2963.0	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	232.0	245.0
../thesis/xml/model_20130307_609838668.xml	mendonca	NONE	0.007404106921568626	0.003529411764705884	0.0	5.25823e+31	3011.0	176.0	196.0	2.0	1.2378246753246716	0.4758101410392012	1.1363636363636365	51.42045454545455	68.70185203573843	51.42045454545455	1.2378246753246724	2.7642757788961956	0.5102040816326531	6.1647727272727275	1.4584171280811673	5.0	220.0	226.0
