file	order	reorder	algo_time	bdd_time	reorder_time	minterms	span	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	total_posbile_symmetric	symmetric_percent	symmetric_continuos	maxnode	total
BankingSoftware	mendonca	CUDD_REORDER_WINDOW2	0.0121491725	0.003	0.037	5.25823e+31	3011.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.792208	220.0	225.0
BankingSoftware	mendonca	CUDD_REORDER_WINDOW3	0.0121491725	0.002	0.037	5.25823e+31	3011.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.792208	220.0	224.0
BankingSoftware	mendonca	CUDD_REORDER_WINDOW4	0.0121491725	0.003	0.037	5.25823e+31	3011.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.792208	219.0	223.0
BankingSoftware	mendonca	CUDD_REORDER_ANNEALING	0.0121491725	0.002	12.492	5.25823e+31	3011.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.792208	220.0	236.0
BankingSoftware	FORCE	CUDD_REORDER_SIFT	0.0	0.003	0.061	5.25823e+31	1747.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.779221	215.0	216.0
BankingSoftware	FORCE	CUDD_REORDER_SYMM_SIFT	0.0	0.002	0.063	5.25823e+31	1747.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.779221	213.25	217.25
BankingSoftware	FORCE	CUDD_REORDER_WINDOW2	0.0	0.003	0.024	5.25823e+31	1747.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.779221	235.0	239.0
BankingSoftware	FORCE	CUDD_REORDER_WINDOW3	0.0	0.003	0.026000000000000002	5.25823e+31	1747.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.779221	209.0	212.0
BankingSoftware	FORCE	CUDD_REORDER_WINDOW4	0.0	0.007	0.027999999999999997	5.25823e+31	1747.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.779221	208.0	210.0
BankingSoftware	FORCE	CUDD_REORDER_ANNEALING	0.0	0.003	11.94	5.25823e+31	1747.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.779221	215.0	216.0
BankingSoftware	fujita	CUDD_REORDER_SIFT	0.0225	0.004	0.057999999999999996	5.25823e+31	2963.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.655844	217.0	222.0
BankingSoftware	fujita	CUDD_REORDER_SYMM_SIFT	0.0225	0.004	0.07100000000000001	5.25823e+31	2963.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.655844	209.5	216.0
BankingSoftware	fujita	CUDD_REORDER_WINDOW2	0.0225	0.004	0.024	5.25823e+31	2963.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.655844	223.0	234.0
BankingSoftware	fujita	CUDD_REORDER_WINDOW3	0.0225	0.005	0.024	5.25823e+31	2963.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.655844	220.0	228.0
BankingSoftware	fujita	CUDD_REORDER_WINDOW4	0.0225	0.002	0.026999999999999996	5.25823e+31	2963.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.655844	219.0	225.0
BankingSoftware	fujita	CUDD_REORDER_ANNEALING	0.0225	0.003	12.474	5.25823e+31	2963.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.655844	217.0	222.0
BankingSoftware	netlist	CUDD_REORDER_SIFT	0.0	0.004	0.057	5.25823e+31	4232.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.597403	217.0	222.0
BankingSoftware	netlist	CUDD_REORDER_SYMM_SIFT	0.0	0.003	0.084	5.25823e+31	4232.0	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	15400.0	10.8831	0.597403	209.0	217.0
