file	order	reorder	algo_time	bdd_time	reorder_time	and_time	reach_one	reach_one_total	reach_one_decomposed	sum_nodes	minterms	span	ecr	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
Model_Transformation	FORCE	NONE		0.004401	0	0.000363	0.000363	0.000726	0.010148	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	NONE		0.003151	0	0.000351	0.000351	0.000702	0.000749	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	NONE		0.002472	0	0.001207	0.001206	0.002413	0.002459	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	NONE		0.001553	0	0.000167	0.000166	0.000333	0.000286	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	NONE		0.002878	0	0.000312	0.000312	0.000624	0.00132	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	NONE		0.002301	0	0.000504	0.000503	0.001007	0.001131	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	NONE		0.022617	0	0.054729	0.054728	0.109457	0.165395	2998	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	2193	25275
Dell_XML	FORCE	NONE		6.49558	0	0.013577	0.013577	0.027154	0.174471	46099	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	43396	7138
eCos_compat	FORCE	NONE		0.000873	0	0.000113	0.000112	0.000225	0.000168	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	NONE		0.000687	0	0.000147	0.000146	0.000293	0.000124	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	NONE		0.000983	0	0.000125	0.000124	0.000249	0.000164	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	NONE		0.005559	0	0.000719	0.000718	0.001437	0.002641	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	NONE		0.005975	0	0.00044	0.000439	0.000879	0.000697	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	160
eCos_kernel	FORCE	NONE		0.003058	0	0.000317	0.000317	0.000634	0.000652	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	NONE		0.003914	0	0.000608	0.000607	0.001215	0.001873	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	NONE		0.005198	0	0.000691	0.000691	0.001382	0.002244	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	NONE		0.003114	0	0.000213	0.000213	0.000426	0.000319	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	NONE		0.002548	0	0.000335	0.000334	0.000669	0.000863	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	NONE		0.005886	0	0.000255	0.000254	0.000509	0.00054	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	NONE		0.002548	0	0.000246	0.000244	0.00049	0.000577	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	NONE		0.098627	0	0.033936	0.033935	0.067871	0.093166	14822	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	14815	14866
LinuxKernel_fs	FORCE	NONE		4.99361	0	1.02544	1.02544	2.05087	3.41427	341935	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	341510	396879
LinuxKernel_lib	FORCE	NONE		0.005469	0	0.000452	0.000451	0.000903	0.000984	195	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	129	197
LinuxKernel_mm	FORCE	NONE		0.003932	0	0.00022	0.000219	0.000439	0.000486	70	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61	79
LinuxKernel_security	FORCE	NONE		0.005711	0	0.00156	0.001559	0.003119	0.003695	517	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	420	711
Smart Home v2	FORCE	NONE		0.001184	0	0.000125	0.000125	0.00025	0.000401	38	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	38	38
BankingSoftware	FORCE	NONE		0.006635	0	0.000554	0.000554	0.001108	0.001116	244	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238	242
Assess4me	FORCE	NONE		0.001333	0	0.000161	0.00016	0.000321	0.000443	51	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	51	51
SmartTV	FORCE	NONE		0.004974	0	0.000396	0.000396	0.000792	0.007422	146	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	146	146
Model_Transformation	FORCE	NONE		0.004326	0	0.000365	0.000364	0.000729	0.01038	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	NONE		0.003282	0	0.000355	0.000354	0.000709	0.000771	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	NONE		0.002462	0	0.001208	0.001208	0.002416	0.002491	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	NONE		0.001566	0	0.000169	0.000168	0.000337	0.000296	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	NONE		0.002939	0	0.00031	0.00031	0.00062	0.001479	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	NONE		0.002274	0	0.000503	0.000502	0.001005	0.001128	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	NONE		0.022689	0	0.058195	0.058195	0.11639	0.165459	2998	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	2193	25275
Dell_XML	FORCE	NONE		6.52406	0	0.01356	0.01356	0.02712	0.174475	46099	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	43396	7138
eCos_compat	FORCE	NONE		0.000834	0	0.000107	0.000107	0.000214	0.000172	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	NONE		0.000724	0	0.000104	0.000103	0.000207	0.000127	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	NONE		0.001016	0	0.000121	0.00012	0.000241	0.00016	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	NONE		0.005516	0	0.000723	0.000723	0.001446	0.00266	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	NONE		0.006268	0	0.00044	0.000439	0.000879	0.000698	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	160
eCos_kernel	FORCE	NONE		0.00302	0	0.000314	0.000314	0.000628	0.000653	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	NONE		0.004018	0	0.000606	0.000606	0.001212	0.001874	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	NONE		0.004925	0	0.000661	0.00066	0.001321	0.00215	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	NONE		0.003151	0	0.000213	0.000212	0.000425	0.000319	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	NONE		0.002529	0	0.000336	0.000336	0.000672	0.000892	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	NONE		0.005765	0	0.000247	0.000246	0.000493	0.000536	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	NONE		0.00251	0	0.000234	0.000232	0.000466	0.000561	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	NONE		0.099998	0	0.033518	0.033517	0.067035	0.093145	14822	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	14815	14866
LinuxKernel_fs	FORCE	NONE		5.00124	0	1.02377	1.02377	2.04755	3.40844	341935	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	341510	396879
LinuxKernel_lib	FORCE	NONE		0.005539	0	0.000451	0.00045	0.000901	0.000987	195	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	129	197
LinuxKernel_mm	FORCE	NONE		0.004059	0	0.000224	0.000224	0.000448	0.000486	70	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61	79
LinuxKernel_security	FORCE	NONE		0.005502	0	0.001548	0.001548	0.003096	0.003704	517	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	420	711
Smart Home v2	FORCE	NONE		0.00124	0	0.00013	0.00013	0.00026	0.000405	38	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	38	38
BankingSoftware	FORCE	NONE		0.007109	0	0.000631	0.000631	0.001262	0.001316	244	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238	242
Assess4me	FORCE	NONE		0.001429	0	0.000159	0.000159	0.000318	0.000404	51	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	51	51
SmartTV	FORCE	NONE		0.004451	0	0.00038	0.000379	0.000759	0.009293	146	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	146	146
Model_Transformation	FORCE	NONE		0.004234	0	0.000364	0.000363	0.000727	0.010354	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	NONE		0.003242	0	0.00037	0.00037	0.00074	0.000779	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	NONE		0.002495	0	0.001302	0.001302	0.002604	0.002565	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	NONE		0.001515	0	0.000162	0.000161	0.000323	0.000285	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	NONE		0.002747	0	0.000306	0.000306	0.000612	0.001497	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	NONE		0.002299	0	0.000512	0.000512	0.001024	0.001146	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	NONE		0.022594	0	0.058457	0.058457	0.116914	0.165216	2998	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	2193	25275
Dell_XML	FORCE	NONE		6.486	0	0.013512	0.013512	0.027024	0.173917	46099	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	43396	7138
eCos_compat	FORCE	NONE		0.000889	0	0.000115	0.000114	0.000229	0.00017	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	NONE		0.000627	0	9.9e-05	9.9e-05	0.000198	0.000125	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	NONE		0.001093	0	0.000131	0.00013	0.000261	0.00016	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	NONE		0.005579	0	0.00072	0.000719	0.001439	0.002639	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	NONE		0.006008	0	0.000438	0.000437	0.000875	0.000695	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	160
eCos_kernel	FORCE	NONE		0.003081	0	0.000314	0.000313	0.000627	0.000654	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	NONE		0.00392	0	0.000606	0.000605	0.001211	0.001857	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	NONE		0.004967	0	0.000663	0.000663	0.001326	0.002155	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	NONE		0.003177	0	0.000216	0.000215	0.000431	0.000328	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	NONE		0.002492	0	0.000333	0.000333	0.000666	0.000863	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	NONE		0.006081	0	0.000252	0.000252	0.000504	0.000539	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	NONE		0.002551	0	0.000233	0.000231	0.000464	0.00056	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	NONE		0.09915	0	0.033897	0.033896	0.067793	0.09331	14822	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	14815	14866
LinuxKernel_fs	FORCE	NONE		5.00912	0	1.02665	1.02665	2.05331	3.39825	341935	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	341510	396879
LinuxKernel_lib	FORCE	NONE		0.005744	0	0.000452	0.000452	0.000904	0.000985	195	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	129	197
LinuxKernel_mm	FORCE	NONE		0.004015	0	0.000228	0.000227	0.000455	0.000491	70	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61	79
LinuxKernel_security	FORCE	NONE		0.005666	0	0.001548	0.001547	0.003095	0.00369	517	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	420	711
Smart Home v2	FORCE	NONE		0.001203	0	0.000126	0.000126	0.000252	0.000399	38	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	38	38
BankingSoftware	FORCE	NONE		0.006688	0	0.000558	0.000557	0.001115	0.001116	244	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238	242
Assess4me	FORCE	NONE		0.001329	0	0.000158	0.000157	0.000315	0.000384	51	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	51	51
SmartTV	FORCE	NONE		0.004441	0	0.000425	0.000424	0.000849	0.009022	146	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	146	146
Model_Transformation	FORCE	NONE		0.004299	0	0.000369	0.000369	0.000738	0.012731	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	NONE		0.003218	0	0.000351	0.00035	0.000701	0.000749	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	NONE		0.002443	0	0.001199	0.001199	0.002398	0.002459	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	NONE		0.001483	0	0.000167	0.000167	0.000334	0.000285	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	NONE		0.002834	0	0.000305	0.000305	0.00061	0.001609	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	NONE		0.002275	0	0.00051	0.00051	0.00102	0.001199	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	NONE		0.022566	0	0.058895	0.058894	0.117789	0.165897	2998	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	2193	25275
Dell_XML	FORCE	NONE		6.49066	0	0.013605	0.013604	0.027209	0.175227	46099	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	43396	7138
eCos_compat	FORCE	NONE		0.000876	0	0.000114	0.000113	0.000227	0.000183	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	NONE		0.000665	0	0.000107	0.000107	0.000214	0.000129	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	NONE		0.001011	0	0.000125	0.000125	0.00025	0.000159	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	NONE		0.005632	0	0.000724	0.000723	0.001447	0.002644	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	NONE		0.006029	0	0.000437	0.000437	0.000874	0.000696	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	160
eCos_kernel	FORCE	NONE		0.003102	0	0.00033	0.000329	0.000659	0.000651	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	NONE		0.00396	0	0.000761	0.00076	0.001521	0.002124	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	NONE		0.004992	0	0.000663	0.000662	0.001325	0.002147	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	NONE		0.00321	0	0.000226	0.000226	0.000452	0.000339	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	NONE		0.002457	0	0.000336	0.000335	0.000671	0.000861	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	NONE		0.005838	0	0.000248	0.000248	0.000496	0.000539	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	NONE		0.002628	0	0.000233	0.000232	0.000465	0.000562	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	NONE		0.096959	0	0.033581	0.03358	0.067161	0.093292	14822	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	14815	14866
LinuxKernel_fs	FORCE	NONE		4.99799	0	1.02687	1.02687	2.05374	3.3979	341935	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	341510	396879
LinuxKernel_lib	FORCE	NONE		0.005819	0	0.000463	0.000462	0.000925	0.001025	195	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	129	197
LinuxKernel_mm	FORCE	NONE		0.004115	0	0.000233	0.000233	0.000466	0.000497	70	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61	79
LinuxKernel_security	FORCE	NONE		0.005494	0	0.001545	0.001544	0.003089	0.003689	517	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	420	711
Smart Home v2	FORCE	NONE		0.00117	0	0.000125	0.000125	0.00025	0.000401	38	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	38	38
BankingSoftware	FORCE	NONE		0.006507	0	0.000554	0.000554	0.001108	0.001118	244	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238	242
Assess4me	FORCE	NONE		0.001343	0	0.000156	0.000156	0.000312	0.00028	51	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	51	51
SmartTV	FORCE	NONE		0.004731	0	0.000405	0.000404	0.000809	0.008322	146	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	146	146
Model_Transformation	FORCE	NONE		0.004335	0	0.000364	0.000364	0.000728	0.006798	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	NONE		0.003397	0	0.000354	0.000354	0.000708	0.000749	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	NONE		0.002518	0	0.001245	0.001244	0.002489	0.002558	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	NONE		0.001481	0	0.000163	0.000162	0.000325	0.000287	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	NONE		0.002831	0	0.000311	0.00031	0.000621	0.001483	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	NONE		0.002327	0	0.000504	0.000503	0.001007	0.001123	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	NONE		0.022557	0	0.05875	0.05875	0.1175	0.165458	2998	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	2193	25275
Dell_XML	FORCE	NONE		6.51104	0	0.013548	0.013547	0.027095	0.174909	46099	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	43396	7138
eCos_compat	FORCE	NONE		0.000904	0	0.000117	0.000116	0.000233	0.00017	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	NONE		0.000699	0	0.000108	0.000108	0.000216	0.000123	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	NONE		0.001038	0	0.000124	0.000124	0.000248	0.000159	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	NONE		0.005425	0	0.000718	0.000718	0.001436	0.002636	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	NONE		0.005963	0	0.000445	0.000445	0.00089	0.000696	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	160
eCos_kernel	FORCE	NONE		0.003145	0	0.000326	0.000325	0.000651	0.00068	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	NONE		0.003892	0	0.000611	0.000611	0.001222	0.001864	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	NONE		0.004878	0	0.000661	0.00066	0.001321	0.00215	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	NONE		0.003115	0	0.000219	0.000219	0.000438	0.00033	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	NONE		0.002426	0	0.000331	0.00033	0.000661	0.000857	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	NONE		0.005904	0	0.000254	0.000253	0.000507	0.000537	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	NONE		0.002593	0	0.000234	0.000232	0.000466	0.000558	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	NONE		0.103167	0	0.035916	0.035915	0.071831	0.094389	14822	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	14815	14866
LinuxKernel_fs	FORCE	NONE		4.98909	0	1.02757	1.02757	2.05514	3.4036	341935	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	341510	396879
