file	order	reeorder	ecr	code	dead	size_f0	size_f1	f0_time	f1_time	dead_core_f0	dead_core_f1	total
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.01209	2.80546	0.004069	0.019736	2.83844
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	29	7	6.5e-05	1.9e-05	6.2e-05	3.4e-05	0.000246
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	26	2	6.1e-05	1e-05	5.7e-05	2.5e-05	0.000143
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	28	7	7.1e-05	1.7e-05	6.1e-05	3.1e-05	0.000156
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	266	68	0.000845	0.000105	0.000364	0.000115	0.001041
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	4	0.028952	1.4e-05	0.000285	2.7e-05	0.029776
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	58	58	0.000198	6.1e-05	0.000103	0.000108	0.000415
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	206	61	0.000339	8.5e-05	0.000286	0.000109	0.000662
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	153	172	0.000331	0.00027	0.000204	0.000246	0.000561
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	64	8	0.000259	1.9e-05	0.00011	3.3e-05	0.000402
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	97	36	0.00018	5.4e-05	0.000152	7.3e-05	0.000353
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	16	78	0.000875	0.000101	4.6e-05	0.000129	0.001166
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	49	44	0.000158	6.8e-05	8.9e-05	8e-05	0.000256
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	7	3484	0.004487	0.480548	3.9e-05	0.004563	0.488032
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	400	2673	0.826092	0.164786	0.00057	0.003356	0.825872
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	129	66	0.054394	9.3e-05	0.000231	0.000115	0.05379
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	9	61	0.000325	6.7e-05	3.6e-05	0.000109	0.000407
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	97	420	0.000316	0.000505	0.000152	0.000569	0.001194
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	238	6	0.001605	1.8e-05	0.000307	2.9e-05	0.001938
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	103	23	0.000442	1.9e-05	0.000144	5.3e-05	0.000602
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	63	91	0.000204	3.4e-05	0.00011	0.000135	0.000402
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	41	16	0.000117	2.5e-05	7.1e-05	4.5e-05	0.000182
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	109	22	0.0002	2.3e-05	0.000164	5.3e-05	0.000403
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	997	805	0.135283	0.000181	0.001226	0.001105	0.138113
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.012172	2.80549	0.004063	0.019738	2.83836
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	29	7	6.6e-05	1.9e-05	6.1e-05	3.2e-05	0.000149
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	26	2	6e-05	9e-06	5.8e-05	2.7e-05	9.1e-05
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	28	7	6.8e-05	1.9e-05	6.2e-05	3.3e-05	0.000132
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	266	68	0.000844	0.000101	0.000362	0.000116	0.001266
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	4	0.029003	1.5e-05	0.000293	3e-05	0.031101
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	58	58	0.000229	7e-05	0.000107	0.000108	0.000355
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	206	61	0.000337	8.6e-05	0.000284	0.00011	0.000509
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	153	172	0.000349	0.000269	0.000204	0.000249	0.000563
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	64	8	0.000315	2.1e-05	0.000111	3.4e-05	0.00049
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	97	36	0.000175	5.5e-05	0.000151	7.3e-05	0.000212
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	16	78	0.000937	9.8e-05	4.7e-05	0.000128	0.001207
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	49	44	0.000168	6.9e-05	9e-05	7.9e-05	0.000228
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	7	3484	0.004294	0.485217	3.8e-05	0.004518	0.494188
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	400	2673	0.851876	0.165085	0.000559	0.003358	0.854856
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	129	66	0.054032	9.4e-05	0.000227	0.000116	0.053864
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	9	61	0.000313	6.5e-05	3.6e-05	0.000109	0.000256
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	97	420	0.000336	0.000487	0.000152	0.000573	0.00112
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	238	6	0.001638	1.9e-05	0.000308	3e-05	0.002
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	103	23	0.000435	1.9e-05	0.000143	5.1e-05	0.000606
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	63	91	0.000206	3.2e-05	0.000108	0.000135	0.000323
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	41	16	0.000118	2.5e-05	7.2e-05	4.6e-05	0.000186
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	109	22	0.000204	2.3e-05	0.000163	5.2e-05	0.00049
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	997	805	0.135577	0.000181	0.00127	0.0011	0.138854
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.012124	2.79501	0.004076	0.019591	2.82773
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	29	7	6.5e-05	1.9e-05	6.4e-05	3.1e-05	6.2e-05
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	26	2	6e-05	1e-05	5.9e-05	2.7e-05	0.000131
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	28	7	6.8e-05	1.8e-05	6.2e-05	3.2e-05	0.00019
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	266	68	0.000816	0.000103	0.000364	0.000114	0.001193
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	4	0.029015	1.5e-05	0.000286	2.8e-05	0.029408
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	58	58	0.000198	5.8e-05	0.000103	0.000107	0.000176
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	206	61	0.000335	8.4e-05	0.00028	0.000109	0.000628
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	153	172	0.000343	0.000284	0.000204	0.000245	0.000574
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	64	8	0.000259	2e-05	0.000111	3.4e-05	0.000367
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	97	36	0.00019	5.6e-05	0.000153	7.4e-05	6.5e-05
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	16	78	0.000888	0.000103	4.6e-05	0.000131	0.000887
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	49	44	0.000158	6.6e-05	8.9e-05	7.9e-05	0.000254
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	7	3484	0.004311	0.484269	3.9e-05	0.004509	0.493126
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	400	2673	0.841582	0.165674	0.000557	0.003379	0.84476
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	129	66	0.054023	9.2e-05	0.000231	0.000115	0.052599
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	9	61	0.000328	6.5e-05	3.7e-05	0.000109	0.000171
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	97	420	0.000319	0.000493	0.000153	0.000568	0.00138
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	238	6	0.001633	1.8e-05	0.000309	2.9e-05	0.002028
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	103	23	0.00044	1.9e-05	0.000143	5.2e-05	0.000629
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	63	91	0.000204	3.3e-05	0.00011	0.000137	0.000325
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	41	16	0.000118	2.4e-05	7.1e-05	4.4e-05	6.4e-05
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	109	22	0.000203	2.3e-05	0.000166	5.4e-05	0.000245
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	997	805	0.135361	0.000178	0.001229	0.001105	0.135661
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.012155	2.807	0.004072	0.019667	2.83754
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	29	7	6.4e-05	2e-05	6.3e-05	3.2e-05	0.000122
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	26	2	5.9e-05	1e-05	5.9e-05	2.6e-05	0.000226
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	28	7	7e-05	1.8e-05	6.1e-05	3.3e-05	0.000319
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	266	68	0.000834	0.000104	0.000361	0.000116	0.001235
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	4	0.029249	1.5e-05	0.000315	2.8e-05	0.031722
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	58	58	0.0002	5.9e-05	0.000102	0.000106	0.000188
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	206	61	0.000335	8.3e-05	0.000286	0.000109	0.000666
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	153	172	0.000335	0.000269	0.000203	0.000248	0.000636
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	64	8	0.00026	2e-05	0.000109	3.3e-05	0.000409
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	97	36	0.000178	5.4e-05	0.000149	7e-05	0.000322
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	16	78	0.00089	0.000108	4.6e-05	0.000129	0.001152
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	49	44	0.000159	6.7e-05	9.1e-05	8e-05	0.00052
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	7	3484	0.004304	0.484749	3.8e-05	0.004514	0.494649
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	400	2673	0.848532	0.166458	0.000559	0.003362	0.848992
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	129	66	0.054149	9.1e-05	0.000233	0.000115	0.054236
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	9	61	0.000306	6.7e-05	3.6e-05	0.000108	0.000399
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	97	420	0.000319	0.000488	0.000154	0.000613	0.001201
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	238	6	0.001604	1.9e-05	0.000307	3.1e-05	0.002018
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	103	23	0.000437	1.8e-05	0.000144	5.1e-05	0.000462
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	63	91	0.000201	3.3e-05	0.000109	0.000137	0.000329
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	41	16	0.000119	2.5e-05	8.7e-05	4.4e-05	6.9e-05
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	109	22	0.000209	2.2e-05	0.000165	5.2e-05	0.000396
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	997	805	0.135943	0.000182	0.001232	0.001097	0.134926
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.012214	2.79417	0.004066	0.019773	2.82518
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	29	7	6.5e-05	1.9e-05	6.4e-05	3.2e-05	0.000135
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	26	2	5.9e-05	1e-05	5.9e-05	2.7e-05	0.000113
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	28	7	7e-05	1.8e-05	6.3e-05	3.1e-05	0.000153
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	266	68	0.000803	0.000102	0.000362	0.000116	0.001223
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	4	0.028668	1.4e-05	0.000286	2.7e-05	0.029272
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	58	58	0.000203	5.9e-05	0.000102	0.000109	0.000339
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	206	61	0.000336	8.3e-05	0.000285	0.00011	0.000759
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	153	172	0.000331	0.000267	0.000202	0.000247	0.00059
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	64	8	0.000274	2e-05	0.000112	3.2e-05	0.000536
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	97	36	0.000176	5.3e-05	0.000151	7.3e-05	0.000343
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	16	78	0.000882	9.7e-05	4.7e-05	0.00013	0.001047
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	49	44	0.000159	6.8e-05	9.1e-05	7.9e-05	0.000298
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	7	3484	0.004576	0.484997	3.8e-05	0.004518	0.498977
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	400	2673	0.844247	0.166562	0.000576	0.00337	0.838683
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	129	66	0.054837	9.5e-05	0.00023	0.000115	0.055634
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	9	61	0.000351	6.8e-05	3.6e-05	0.000109	0.000436
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	97	420	0.000315	0.00052	0.000153	0.000572	0.001299
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	238	6	0.001608	1.8e-05	0.000308	3e-05	0.001453
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	103	23	0.000448	1.9e-05	0.000144	5.3e-05	0.00063
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	63	91	0.000202	3.2e-05	0.000109	0.000135	0.000443
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	41	16	0.000118	2.4e-05	7.1e-05	4.6e-05	0.000184
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	109	22	0.000204	2.4e-05	0.000164	5.4e-05	0.000399
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	997	805	0.135015	0.000178	0.001225	0.001092	0.136917
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.012105	2.80223	0.004094	0.019672	2.8314
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	29	7	6.5e-05	1.9e-05	6.3e-05	3.2e-05	0.000153
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	26	2	5.9e-05	1e-05	5.9e-05	2.6e-05	0.000125
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	28	7	7.1e-05	1.8e-05	6.2e-05	3.1e-05	0.000149
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	266	68	0.000841	0.000103	0.000361	0.000115	0.001115
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	4	0.028777	1.5e-05	0.000306	2.7e-05	0.029586
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	58	58	0.000197	5.9e-05	0.000103	0.00011	0.000273
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	206	61	0.000337	8.4e-05	0.000287	0.00011	0.000637
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	153	172	0.000331	0.000268	0.000205	0.000247	0.000566
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	64	8	0.000258	2e-05	0.00011	3.3e-05	0.000474
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	97	36	0.000174	5.3e-05	0.000151	7.2e-05	0.000305
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	16	78	0.000879	9.9e-05	4.5e-05	0.000128	0.000985
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	49	44	0.000158	7e-05	9e-05	7.9e-05	0.00031
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	7	3484	0.004228	0.48276	3.7e-05	0.004514	0.490928
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	400	2673	0.850845	0.165832	0.000556	0.003358	0.857372
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	129	66	0.054879	9.1e-05	0.000227	0.000116	0.056274
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	9	61	0.000325	6.6e-05	3.7e-05	0.000108	0.000461
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	97	420	0.000318	0.000526	0.000152	0.000573	0.001059
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	238	6	0.001752	1.8e-05	0.000309	3.1e-05	0.002016
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	103	23	0.000437	1.9e-05	0.000142	5.2e-05	0.000589
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	63	91	0.000202	3.3e-05	0.000108	0.000135	0.000182
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	41	16	0.000117	2.5e-05	7.1e-05	4.4e-05	0.000196
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	109	22	0.000206	2.2e-05	0.000164	5.2e-05	0.00039
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	997	805	0.134523	0.000187	0.001236	0.001094	0.135435
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.012087	2.80105	0.004083	0.019609	2.82888
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	29	7	6.7e-05	1.9e-05	6.2e-05	3.4e-05	7.1e-05
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	26	2	6.1e-05	9e-06	5.7e-05	2.6e-05	0.000115
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	28	7	6.9e-05	1.8e-05	6.2e-05	3.1e-05	0.000212
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	266	68	0.000813	0.000101	0.000363	0.000116	0.001247
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	4	0.029332	1.5e-05	0.000291	3e-05	0.030888
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	58	58	0.000196	5.7e-05	0.000106	0.000107	0.000314
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	206	61	0.000333	8.7e-05	0.000286	0.000109	0.000652
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	153	172	0.000334	0.000269	0.000203	0.000245	0.000587
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	64	8	0.00026	1.9e-05	0.00011	3.2e-05	0.00042
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	97	36	0.000175	5.5e-05	0.000149	7.1e-05	0.000325
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	16	78	0.000887	9.9e-05	4.6e-05	0.000129	0.001103
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	49	44	0.000159	6.7e-05	9e-05	7.9e-05	0.000199
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	7	3484	0.004339	0.485352	3.7e-05	0.004545	0.49294
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	400	2673	0.847628	0.166347	0.000554	0.003357	0.852756
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	129	66	0.054072	9.3e-05	0.000232	0.000116	0.054052
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	9	61	0.00031	6.5e-05	3.6e-05	0.000108	0.000241
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	97	420	0.000321	0.000489	0.000153	0.000577	0.001215
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	238	6	0.001641	1.8e-05	0.000306	3.1e-05	0.002091
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	103	23	0.00044	1.9e-05	0.000145	5.2e-05	0.000555
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	63	91	0.000203	3.2e-05	0.000109	0.000136	0.000206
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	41	16	0.00012	2.4e-05	7.2e-05	4.3e-05	0.000224
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	109	22	0.0002	2.2e-05	0.000163	5.4e-05	0.000269
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	997	805	0.135353	0.000179	0.001235	0.0011	0.139949
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.012206	2.80832	0.004058	0.019714	2.84038
eCos_compat	FORCE	CUDD_REORDER_SIFT	21.428571428571427	1	1	29	7	6.4e-05	1.9e-05	6.3e-05	3.4e-05	0.000142
eCos_fs	FORCE	CUDD_REORDER_SIFT	4.3478260869565215	1	1	26	2	5.9e-05	9e-06	5.8e-05	2.5e-05	0.000117
eCos_infra	FORCE	CUDD_REORDER_SIFT	18.51851851851852	1	1	28	7	6.9e-05	1.7e-05	6.3e-05	3.1e-05	0.000291
eCos_io	FORCE	CUDD_REORDER_SIFT	29.230769230769234	1	1	266	68	0.000819	0.000103	0.000359	0.000116	0.00121
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT	1.935483870967742	1	0	156	4	0.028781	1.5e-05	0.000287	2.9e-05	0.029283
eCos_kernel	FORCE	CUDD_REORDER_SIFT	35.08771929824561	1	1	58	58	0.000199	5.8e-05	0.000102	0.000108	0.000255
eCos_language	FORCE	CUDD_REORDER_SIFT	36.144578313253014	1	1	206	61	0.000333	9e-05	0.000286	0.000107	0.000683
eCos_net	FORCE	CUDD_REORDER_SIFT	37.38317757009346	1	1	153	172	0.000333	0.000271	0.000207	0.000249	0.000585
eCos_redboot	FORCE	CUDD_REORDER_SIFT	11.11111111111111	1	1	64	8	0.000275	2e-05	0.00011	3.4e-05	6.4e-05
eCos_services	FORCE	CUDD_REORDER_SIFT	41.81818181818181	1	1	97	36	0.000172	5.4e-05	0.000149	7.3e-05	0.000338
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT	26.01626016260163	1	0	16	78	0.000938	0.000102	4.6e-05	0.000128	0.001201
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT	42.62295081967213	1	0	49	44	0.000157	6.9e-05	9.1e-05	7.8e-05	0.000144
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT	86.19402985074626	1	0	7	3484	0.004268	0.483772	3.8e-05	0.004524	0.484263
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT	59.59302325581395	1	0	400	2673	0.841657	0.166283	0.000559	0.00335	0.845636
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT	27.86885245901639	1	0	129	66	0.054404	9.4e-05	0.000228	0.000116	0.054573
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT	37.5	1	0	9	61	0.000323	6.5e-05	3.7e-05	0.000108	0.000407
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT	59.210526315789465	1	0	97	420	0.000337	0.000486	0.000153	0.000576	0.001103
BankingSoftware	FORCE	CUDD_REORDER_SIFT	2.604166666666667	17	0	238	6	0.001636	1.9e-05	0.000306	3.3e-05	0.002161
HIS	FORCE	CUDD_REORDER_SIFT	10.95890410958904	37	0	103	23	0.000438	1.9e-05	0.000145	5.3e-05	0.000467
Documentation_Generation	FORCE	CUDD_REORDER_SIFT	24.528301886792452	8	0	63	91	0.0002	3.2e-05	0.000109	0.000134	0.000297
Graph	FORCE	CUDD_REORDER_SIFT	21.21212121212121	11	0	41	16	0.00012	2.4e-05	7e-05	4.7e-05	0.000178
Web_Portal	FORCE	CUDD_REORDER_SIFT	22.448979591836736	4	0	109	22	0.000203	2.3e-05	0.000164	5.3e-05	0.000249
Electronic Shopping	FORCE	CUDD_REORDER_SIFT	10.303030303030303	30	0	997	805	0.135377	0.000179	0.001232	0.001093	0.13982
Dell_XML	FORCE	CUDD_REORDER_SIFT	88.54961832061069	1	0	3154	15202	0.012064	2.78714	0.00406	0.019715	2.82749
