file	order	reorder	algo_time	bdd_time	reorder_time	and_time	reach_one	reach_one_total	reach_one_decomposed	sum_nodes	minterms	span	ecr	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
HIS	FORCE	CUDD_REORDER_SIFT		0.003313	0	0.000392	0.000392	0.000784	0.000744	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002549	0	0.00122	0.00122	0.00244	0.002469	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	CUDD_REORDER_SIFT		0.001552	0	0.000163	0.000163	0.000326	0.000285	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	CUDD_REORDER_SIFT		0.002786	0	0.000304	0.000304	0.000608	0.001487	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002239	0	0.000499	0.000499	0.000998	0.001128	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.427912	0	0.053692	0.053691	0.107383	0.170492	2011	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1491	24345
Dell_XML	FORCE	CUDD_REORDER_SIFT		2.47358	0	0.016336	0.016335	0.032671	0.124217	17690	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	16601	8330
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000851	0	0.000113	0.000113	0.000226	0.00017	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000665	0	0.000104	0.000104	0.000208	0.000127	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.001026	0	0.00012	0.00012	0.00024	0.000158	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005553	0	0.000717	0.000717	0.001434	0.002629	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.034685	0	0.000536	0.000536	0.001072	0.000743	160	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	156	156
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.003152	0	0.000322	0.000321	0.000643	0.000696	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003891	0	0.000601	0.0006	0.001201	0.001874	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	CUDD_REORDER_SIFT		0.005066	0	0.000661	0.00066	0.001321	0.002152	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003063	0	0.000214	0.000214	0.000428	0.000318	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002499	0	0.00033	0.00033	0.00066	0.000865	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005771	0	0.000249	0.000249	0.000498	0.000537	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002644	0	0.000238	0.000237	0.000475	0.000567	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.60671	0	0.005383	0.005383	0.010766	0.014611	2512	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2504	2532
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		1.85319	0	0.01403	0.014029	0.028059	0.037025	3900	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	3501	6396
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.074572	0	0.000675	0.000674	0.001349	0.001469	224	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	127	296
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.003998	0	0.00022	0.000218	0.000438	0.000491	70	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61	79
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005631	0	0.001555	0.001555	0.00311	0.003669	517	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	420	711
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001232	0	0.000132	0.000131	0.000263	0.000385	38	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	38	38
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006533	0	0.000549	0.000548	0.001097	0.001119	244	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238	242
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001383	0	0.000156	0.000155	0.000311	0.000414	51	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	51	51
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004587	0	0.000378	0.000378	0.000756	0.004971	146	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	146	146
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004376	0	0.000365	0.000365	0.00073	0.010367	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	CUDD_REORDER_SIFT		0.003194	0	0.00035	0.00035	0.0007	0.000746	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002467	0	0.00121	0.001209	0.002419	0.002496	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	CUDD_REORDER_SIFT		0.001531	0	0.000162	0.000161	0.000323	0.000285	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	CUDD_REORDER_SIFT		0.002856	0	0.000305	0.000305	0.00061	0.001359	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002198	0	0.000498	0.000498	0.000996	0.001127	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.428933	0	0.052984	0.052984	0.105968	0.16995	2011	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1491	24345
Dell_XML	FORCE	CUDD_REORDER_SIFT		2.48821	0	0.016261	0.01626	0.032521	0.123698	17690	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	16601	8330
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000836	0	0.000108	0.000107	0.000215	0.000172	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000745	0	0.000122	0.000121	0.000243	0.000135	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.001044	0	0.000124	0.000124	0.000248	0.000157	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005577	0	0.0008	0.0008	0.0016	0.002865	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.035828	0	0.000561	0.000561	0.001122	0.000781	160	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	156	156
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.002864	0	0.000317	0.000317	0.000634	0.000654	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003909	0	0.000602	0.000602	0.001204	0.001857	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	CUDD_REORDER_SIFT		0.004977	0	0.000662	0.000661	0.001323	0.002162	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003135	0	0.000211	0.000211	0.000422	0.000318	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002501	0	0.000334	0.000334	0.000668	0.000864	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005853	0	0.000249	0.000248	0.000497	0.000537	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002615	0	0.000233	0.000231	0.000464	0.000567	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.605834	0	0.005353	0.005352	0.010705	0.015061	2512	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2504	2532
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		1.88562	0	0.014065	0.014065	0.02813	0.037033	3900	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	3501	6396
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.074479	0	0.000665	0.000665	0.00133	0.001472	224	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	127	296
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.004033	0	0.000221	0.00022	0.000441	0.000491	70	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61	79
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005537	0	0.001544	0.001543	0.003087	0.003702	517	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	420	711
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.00118	0	0.000132	0.000131	0.000263	0.000406	38	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	38	38
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006544	0	0.00055	0.000549	0.001099	0.001121	244	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238	242
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001366	0	0.000155	0.000154	0.000309	0.00038	51	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	51	51
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004516	0	0.000384	0.000383	0.000767	0.009172	146	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	146	146
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004295	0	0.000362	0.000362	0.000724	0.009436	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	CUDD_REORDER_SIFT		0.003263	0	0.000354	0.000353	0.000707	0.000745	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.00245	0	0.0012	0.0012	0.0024	0.002457	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	CUDD_REORDER_SIFT		0.001512	0	0.000161	0.00016	0.000321	0.000286	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	CUDD_REORDER_SIFT		0.002789	0	0.000304	0.000303	0.000607	0.001696	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002236	0	0.000502	0.000502	0.001004	0.001133	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.429184	0	0.05314	0.053139	0.106279	0.169412	2011	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1491	24345
Dell_XML	FORCE	CUDD_REORDER_SIFT		2.45993	0	0.016221	0.01622	0.032441	0.124323	17690	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	16601	8330
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000835	0	0.000149	0.000148	0.000297	0.000171	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000713	0	0.000128	0.000128	0.000256	0.000135	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.00107	0	0.000135	0.000134	0.000269	0.000158	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005526	0	0.000719	0.000719	0.001438	0.002636	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.034704	0	0.000545	0.000544	0.001089	0.000734	160	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	156	156
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.003177	0	0.00032	0.000319	0.000639	0.000656	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	CUDD_REORDER_SIFT		0.004016	0	0.000611	0.00061	0.001221	0.001861	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	CUDD_REORDER_SIFT		0.005069	0	0.000666	0.000665	0.001331	0.002154	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003019	0	0.000208	0.000208	0.000416	0.000319	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002469	0	0.00033	0.00033	0.00066	0.000859	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005791	0	0.000248	0.000248	0.000496	0.000536	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002528	0	0.000234	0.000232	0.000466	0.000569	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.608057	0	0.005437	0.005437	0.010874	0.014654	2512	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2504	2532
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		1.82696	0	0.014322	0.014321	0.028643	0.038891	3900	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	3501	6396
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.073718	0	0.000671	0.000671	0.001342	0.001476	224	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	127	296
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.004052	0	0.000222	0.00022	0.000442	0.000488	70	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61	79
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.00562	0	0.00156	0.001559	0.003119	0.003674	517	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	420	711
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.00122	0	0.000124	0.000124	0.000248	0.000368	38	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	38	38
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006589	0	0.000548	0.000547	0.001095	0.001116	244	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238	242
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001402	0	0.000156	0.000155	0.000311	0.000531	51	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	51	51
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004542	0	0.000389	0.000389	0.000778	0.009916	146	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	146	146
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004471	0	0.000364	0.000364	0.000728	0.007053	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	CUDD_REORDER_SIFT		0.00308	0	0.000347	0.000347	0.000694	0.000744	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002461	0	0.001232	0.001231	0.002463	0.002457	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	CUDD_REORDER_SIFT		0.001452	0	0.000164	0.000163	0.000327	0.000301	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	CUDD_REORDER_SIFT		0.002782	0	0.000305	0.000305	0.00061	0.001339	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002259	0	0.000517	0.000516	0.001033	0.001169	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.425288	0	0.054538	0.054537	0.109075	0.180404	2011	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1491	24345
Dell_XML	FORCE	CUDD_REORDER_SIFT		2.47181	0	0.016231	0.01623	0.032461	0.12363	17690	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	16601	8330
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000857	0	0.000112	0.000111	0.000223	0.000169	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000701	0	0.000116	0.000116	0.000232	0.000125	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.00102	0	0.000151	0.000151	0.000302	0.000166	35	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	28	34
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005492	0	0.000736	0.000735	0.001471	0.002663	334	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	266	311
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.034333	0	0.000529	0.000528	0.001057	0.000734	160	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	156	156
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.003139	0	0.00032	0.00032	0.00064	0.000672	116	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	58	113
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003869	0	0.000602	0.000601	0.001203	0.00187	267	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	206	262
eCos_net	FORCE	CUDD_REORDER_SIFT		0.004904	0	0.000658	0.000657	0.001315	0.002241	325	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	172	299
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003263	0	0.00022	0.00022	0.00044	0.000331	72	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	64	69
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002555	0	0.000336	0.000335	0.000671	0.000864	133	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	97	129
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005807	0	0.000248	0.000248	0.000496	0.000535	94	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	78	93
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002509	0	0.000234	0.000232	0.000466	0.000566	93	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	49	87
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.611794	0	0.005549	0.005548	0.011097	0.015116	2512	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2504	2532
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		1.87453	0	0.014047	0.014046	0.028093	0.037057	3900	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	3501	6396
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.072653	0	0.000684	0.000684	0.001368	0.001468	224	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	127	296
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.004022	0	0.000228	0.000226	0.000454	0.000501	70	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	61	79
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005525	0	0.001546	0.001545	0.003091	0.003671	517	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	420	711
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001202	0	0.00016	0.00016	0.00032	0.000273	38	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	38	38
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006702	0	0.00057	0.000569	0.001139	0.001133	244	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	238	242
Assess4me	FORCE	CUDD_REORDER_SIFT		0.00141	0	0.000156	0.000155	0.000311	0.000377	51	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	51	51
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004551	0	0.000382	0.000381	0.000763	0.00797	146	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	146	146
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004353	0	0.000364	0.000364	0.000728	0.010211	148	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	148	148
HIS	FORCE	CUDD_REORDER_SIFT		0.003218	0	0.00037	0.000369	0.000739	0.000745	126	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	103	155
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002516	0	0.001253	0.001252	0.002505	0.002501	154	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	91	531
Graph	FORCE	CUDD_REORDER_SIFT		0.001539	0	0.000161	0.00016	0.000321	0.000285	57	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	41	57
Thread	FORCE	CUDD_REORDER_SIFT		0.002869	0	0.00031	0.000309	0.000619	0.001467	131	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	131	131
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002276	0	0.000504	0.000503	0.001007	0.001128	131	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	109	217
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.428325	0	0.052823	0.052823	0.105646	0.169455	2011	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1491	24345
Dell_XML	FORCE	CUDD_REORDER_SIFT		2.47828	0	0.017887	0.017886	0.035773	0.140882	17690	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	16601	8330
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000863	0	0.000111	0.00011	0.000221	0.00017	36	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	29	32
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000699	0	0.000106	0.000106	0.000212	0.000125	28	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	26	27
