file	order	reorder	algo_time	bdd_time	reorder_time	and_time	reach_one	reach_one_total	reach_one_decomposed	sum_nodes	minterms	span	ecr	inputs	clauses	functions	mean (variables_in_functions)	standard deviation (variables_in_functions)	median (variables_in_functions)	maxnode	total
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.82014	0.570127	0.006159	0.006158	0.012317	0.061866	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000844	0.003842	0.000109	0.000109	0.000218	0.000219	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000735	0.003883	9.5e-05	9.4e-05	0.000189	0.000181	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.00097	0.003694	0.000122	0.000122	0.000244	0.00024	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005918	0.017215	0.000612	0.000612	0.001224	0.001954	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.006179	0.014797	0.000356	0.000355	0.000711	0.000591	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	159
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.002933	0.005108	0.000246	0.000245	0.000491	0.000612	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003947	0.009776	0.000561	0.000561	0.001122	0.001661	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.005051	0.008792	0.000354	0.000354	0.000708	0.001142	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003347	0.004916	0.000246	0.000246	0.000492	0.000553	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002532	0.005476	0.000313	0.000312	0.000625	0.000802	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.0062	0.004081	0.000176	0.000175	0.000351	0.000345	58	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41	57
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002503	0.004767	0.000198	0.000198	0.000396	0.000456	75	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46	72
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.097081	0.197638	0.004491	0.00449	0.008981	0.008595	2031	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2023	2029
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		5.45852	4.6769	0.010724	0.010723	0.021447	0.027519	2564	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	2133	4538
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.005532	0.011555	0.000391	0.000391	0.000782	0.000804	171	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	128	177
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.003947	0.00277	0.000168	0.000167	0.000335	0.000316	47	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	37	55
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005532	0.008206	0.000635	0.000634	0.001269	0.001613	248	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	154	273
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001259	0.004307	0.000125	0.000125	0.00025	0.000412	37	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	37	37
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006617	0.024665	0.000498	0.000498	0.000996	0.001048	221	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	215	216
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001359	0.004689	0.000155	0.000155	0.00031	0.000475	50	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	50	50
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004471	0.01002	0.000383	0.000382	0.000765	0.005298	144	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	144	144
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004359	0.010005	0.00034	0.00034	0.00068	0.005665	137	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	137	137
HIS	FORCE	CUDD_REORDER_SIFT		0.003308	0.007087	0.000287	0.000286	0.000573	0.000718	96	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	85	117
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002423	0.005721	0.000457	0.000456	0.000913	0.000993	121	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	93	177
Graph	FORCE	CUDD_REORDER_SIFT		0.001632	0.004182	0.000146	0.000146	0.000292	0.000318	55	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	44	48
Thread	FORCE	CUDD_REORDER_SIFT		0.00268	0.006219	0.000354	0.000354	0.000708	0.000794	160	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	160	160
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002181	0.004881	0.000368	0.000368	0.000736	0.000958	98	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74	149
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.022352	0.345257	0.010439	0.010438	0.020877	0.04305	1584	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1274	4903
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.48501	0.533921	0.006062	0.006061	0.012123	0.057533	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000766	0.003808	0.00011	0.000109	0.000219	0.00022	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000635	0.003816	9.6e-05	9.5e-05	0.000191	0.000153	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.001028	0.003572	0.000121	0.00012	0.000241	0.000231	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005519	0.016605	0.000549	0.000548	0.001097	0.001638	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.006207	0.014627	0.000374	0.000373	0.000747	0.000617	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	159
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.003097	0.0051	0.000255	0.000253	0.000508	0.000609	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003923	0.009596	0.000516	0.000515	0.001031	0.001536	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.005309	0.009009	0.000373	0.000373	0.000746	0.001185	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003035	0.004752	0.000232	0.000232	0.000464	0.00053	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002438	0.005504	0.000291	0.00029	0.000581	0.00077	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.006379	0.003458	0.000171	0.000171	0.000342	0.000339	58	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41	57
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002467	0.004539	0.000196	0.000196	0.000392	0.000453	75	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46	72
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.094315	0.197276	0.004377	0.004376	0.008753	0.008535	2031	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2023	2029
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		5.27767	4.46502	0.010199	0.010199	0.020398	0.02669	2564	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	2133	4538
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.005512	0.011983	0.000393	0.000392	0.000785	0.000802	171	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	128	177
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.003956	0.002589	0.000166	0.000165	0.000331	0.000314	47	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	37	55
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.00552	0.008098	0.000623	0.000623	0.001246	0.001599	248	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	154	273
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001204	0.004238	0.000121	0.000121	0.000242	0.00037	37	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	37	37
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006452	0.024696	0.000553	0.000552	0.001105	0.001171	221	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	215	216
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001347	0.004507	0.00015	0.00015	0.0003	0.00039	50	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	50	50
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004405	0.009919	0.000373	0.000373	0.000746	0.008886	144	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	144	144
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.00419	0.009923	0.000336	0.000336	0.000672	0.008631	137	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	137	137
HIS	FORCE	CUDD_REORDER_SIFT		0.003235	0.007162	0.000283	0.000282	0.000565	0.000623	96	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	85	117
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002451	0.005562	0.000437	0.000436	0.000873	0.000955	121	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	93	177
Graph	FORCE	CUDD_REORDER_SIFT		0.001576	0.003968	0.000137	0.000136	0.000273	0.000307	55	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	44	48
Thread	FORCE	CUDD_REORDER_SIFT		0.002754	0.006254	0.00035	0.00035	0.0007	0.000918	160	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	160	160
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002304	0.00488	0.000372	0.000372	0.000744	0.000845	98	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74	149
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.022673	0.346851	0.01072	0.01072	0.02144	0.041931	1584	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1274	4903
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.57468	0.543429	0.005983	0.005982	0.011965	0.060286	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000853	0.003903	0.000111	0.00011	0.000221	0.000221	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000664	0.003737	9.3e-05	9.3e-05	0.000186	0.00015	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.000968	0.003577	0.000119	0.000119	0.000238	0.000231	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005519	0.016783	0.000538	0.000537	0.001075	0.00165	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.005827	0.014778	0.000355	0.000355	0.00071	0.000554	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	159
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.003096	0.005148	0.000249	0.000247	0.000496	0.000591	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003838	0.009562	0.000585	0.000584	0.001169	0.001522	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.00505	0.008515	0.000356	0.000356	0.000712	0.001143	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003195	0.004742	0.000236	0.000236	0.000472	0.000538	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002374	0.005184	0.000287	0.000286	0.000573	0.000769	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.005824	0.003149	0.00017	0.000169	0.000339	0.000361	58	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41	57
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002666	0.004774	0.000197	0.000196	0.000393	0.000539	75	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46	72
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.094184	0.193956	0.004229	0.004229	0.008458	0.008342	2031	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2023	2029
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		5.19806	4.56477	0.010055	0.010055	0.02011	0.026949	2564	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	2133	4538
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.005458	0.01177	0.000393	0.000392	0.000785	0.0008	171	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	128	177
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.003997	0.002604	0.000165	0.000164	0.000329	0.000317	47	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	37	55
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005532	0.00808	0.000614	0.000613	0.001227	0.001612	248	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	154	273
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001216	0.004166	0.000118	0.000118	0.000236	0.000486	37	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	37	37
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006545	0.024638	0.000506	0.000506	0.001012	0.001046	221	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	215	216
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001422	0.004463	0.00015	0.00015	0.0003	0.000442	50	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	50	50
SmartTV	FORCE	CUDD_REORDER_SIFT		0.004392	0.009381	0.000377	0.000377	0.000754	0.00823	144	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	144	144
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004455	0.011171	0.000429	0.000428	0.000857	0.008421	137	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	137	137
HIS	FORCE	CUDD_REORDER_SIFT		0.00326	0.007113	0.000284	0.000284	0.000568	0.000621	96	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	85	117
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002383	0.0055	0.000433	0.000433	0.000866	0.000962	121	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	93	177
Graph	FORCE	CUDD_REORDER_SIFT		0.001435	0.004085	0.000142	0.000141	0.000283	0.000313	55	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	44	48
Thread	FORCE	CUDD_REORDER_SIFT		0.002715	0.006206	0.000351	0.000351	0.000702	0.000991	160	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	160	160
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002169	0.004852	0.000371	0.00037	0.000741	0.000841	98	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74	149
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.022142	0.345376	0.010459	0.010459	0.020918	0.043658	1584	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1274	4903
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.58494	0.537046	0.00625	0.006249	0.012499	0.058196	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000843	0.003851	0.000111	0.000111	0.000222	0.000219	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000701	0.004201	0.000102	0.000102	0.000204	0.000165	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.001128	0.003794	0.000119	0.000119	0.000238	0.000231	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005592	0.016484	0.000542	0.000541	0.001083	0.001628	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
eCos_isoinfra	FORCE	CUDD_REORDER_SIFT		0.005953	0.014094	0.000447	0.000447	0.000894	0.000692	161	7.13624e+45	6009	1.935483870967742	155.0	157.0	2.0	50.96774193548387	69.34208434861627	50.96774193548387	157	159
eCos_kernel	FORCE	CUDD_REORDER_SIFT		0.00304	0.004879	0.000246	0.000245	0.000491	0.000633	81	9.40598e+14	857	35.08771929824561	57.0	72.0	2.0	67.54385964912281	45.8999138664952	67.54385964912281	57	79
eCos_language	FORCE	CUDD_REORDER_SIFT		0.003921	0.009616	0.000519	0.000518	0.001037	0.001523	224	3.41562e+19	629	36.144578313253014	82.0	107.0	2.0	68.29268292682927	44.84091783134204	68.29268292682927	175	239
eCos_net	FORCE	CUDD_REORDER_SIFT		0.005219	0.008943	0.00039	0.00039	0.00078	0.001142	205	1.01061e+19	1042	37.38317757009346	82.0	148.0	2.0	72.5609756097561	33.63068837350653	72.5609756097561	103	152
eCos_redboot	FORCE	CUDD_REORDER_SIFT		0.003089	0.004596	0.000233	0.000233	0.000466	0.000533	71	4.86389e+17	969	11.11111111111111	63.0	67.0	2.0	55.55555555555556	62.853936105470886	55.55555555555556	63	68
eCos_services	FORCE	CUDD_REORDER_SIFT		0.002511	0.005512	0.000332	0.000331	0.000663	0.000817	121	5.54232e+11	353	41.81818181818181	53.0	77.0	2.0	71.69811320754717	40.02491214263477	71.69811320754717	92	117
LinuxKernel_arch	FORCE	CUDD_REORDER_SIFT		0.006293	0.003307	0.000178	0.000177	0.000355	0.000378	58	3.4316e+32	3429	26.01626016260163	121.0	144.0	2.0	63.22314049586777	52.01033349223366	63.22314049586777	41	57
LinuxKernel_block	FORCE	CUDD_REORDER_SIFT		0.002497	0.004442	0.000195	0.000195	0.00039	0.000454	75	1.22647e+15	490	42.62295081967213	60.0	84.0	2.0	71.66666666666667	40.069384267237695	71.66666666666667	46	72
LinuxKernel_crypto	FORCE	CUDD_REORDER_SIFT		0.094119	0.198069	0.004219	0.004218	0.008437	0.008405	2031	5.12222e+66	22733	86.19402985074626	268.0	493.0	2.0	93.09701492537313	9.76229511339637	93.09701492537313	2023	2029
LinuxKernel_fs	FORCE	CUDD_REORDER_SIFT		5.38005	4.48947	0.010083	0.010082	0.020165	0.026695	2564	3.27212e+82	29616	59.59302325581395	339.0	541.0	2.0	80.23598820058997	27.950533533627546	80.23598820058997	2133	4538
LinuxKernel_lib	FORCE	CUDD_REORDER_SIFT		0.005585	0.011798	0.000392	0.000392	0.000784	0.000801	171	5.49936e+32	3826	27.86885245901639	121.0	146.0	2.0	64.0495867768595	50.84156195308234	64.0495867768595	128	177
LinuxKernel_mm	FORCE	CUDD_REORDER_SIFT		0.003972	0.002679	0.000164	0.000164	0.000328	0.000317	47	1.29049e+18	1362	37.5	70.0	91.0	2.0	69.28571428571429	43.43655941574506	69.28571428571429	37	55
LinuxKernel_security	FORCE	CUDD_REORDER_SIFT		0.005681	0.00909	0.000609	0.000608	0.001217	0.001675	248	2.11552e+15	1744	59.210526315789465	73.0	117.0	2.0	80.82191780821918	27.12190393592237	80.82191780821918	154	273
Smart Home v2	FORCE	CUDD_REORDER_SIFT		0.001255	0.004202	0.000122	0.000122	0.000244	0.000396	37	903168	135	0.0	38.0	43.0	1.0	100.0		100.0	37	37
BankingSoftware	FORCE	CUDD_REORDER_SIFT		0.006861	0.024459	0.000518	0.000517	0.001035	0.001084	221	5.25823e+31	1747	2.604166666666667	176.0	196.0	2.0	51.42045454545455	68.70185203573843	51.42045454545455	215	216
Assess4me	FORCE	CUDD_REORDER_SIFT		0.001356	0.004614	0.000159	0.000158	0.000317	0.000504	50	6144	118	0.0	40.0	45.0	1.0	100.0		100.0	50	50
SmartTV	FORCE	CUDD_REORDER_SIFT		0.00442	0.009682	0.000395	0.000394	0.000789	0.009411	144	4.67664e+16	587	0.0	96.0	110.0	1.0	100.0		100.0	144	144
Model_Transformation	FORCE	CUDD_REORDER_SIFT		0.004295	0.010086	0.000365	0.000364	0.000729	0.009727	137	1.65299e+13	404	0.0	88.0	113.0	1.0	100.0		100.0	137	137
HIS	FORCE	CUDD_REORDER_SIFT		0.003194	0.00711	0.000283	0.000283	0.000566	0.000624	96	6400	305	10.95890410958904	67.0	77.0	2.0	55.97014925373134	62.267612074636276	55.97014925373134	85	117
Documentation_Generation	FORCE	CUDD_REORDER_SIFT		0.002451	0.005548	0.000439	0.000438	0.000877	0.000957	121	5.56816e+07	350	24.528301886792452	44.0	61.0	2.0	64.77272727272728	49.81888685632494	64.77272727272728	93	177
Graph	FORCE	CUDD_REORDER_SIFT		0.001557	0.004026	0.000142	0.000141	0.000283	0.000327	55	240	132	21.21212121212121	30.0	41.0	2.0	61.666666666666664	54.21151989096864	61.666666666666664	44	48
Thread	FORCE	CUDD_REORDER_SIFT		0.002755	0.006229	0.000348	0.000347	0.000695	0.001006	160	80658	149	0.0	44.0	51.0	1.0	100.0		100.0	160	160
Web_Portal	FORCE	CUDD_REORDER_SIFT		0.002251	0.005118	0.000391	0.000391	0.000782	0.000846	98	2.1208e+06	215	22.448979591836736	43.0	55.0	2.0	62.79069767441861	52.62189999527795	62.79069767441861	74	149
Electronic Shopping	FORCE	CUDD_REORDER_SIFT		0.022671	0.345406	0.010601	0.010601	0.021202	0.041797	1584	4.52041e+49	3781	10.303030303030303	290.0	351.0	2.0	55.86206896551724	62.42046068405384	55.86206896551724	1274	4903
Dell_XML	FORCE	CUDD_REORDER_SIFT		6.54606	0.53741	0.006143	0.006142	0.012285	0.057636	10780	1.12867e+06	58987	88.54961832061069	118.0	1778.0	2.0	99.15254237288136	1.1984860698077069	99.15254237288136	9775	3186
eCos_compat	FORCE	CUDD_REORDER_SIFT		0.000855	0.003802	0.000113	0.000112	0.000225	0.000218	34	7.88954e+06	103	21.428571428571427	28.0	32.0	2.0	60.714285714285715	55.55838995037159	60.714285714285715	27	30
eCos_fs	FORCE	CUDD_REORDER_SIFT		0.000711	0.003784	9.9e-05	9.9e-05	0.000198	0.000195	27	49725	61	4.3478260869565215	22.0	24.0	2.0	52.27272727272727	67.49655638598863	52.27272727272727	25	26
eCos_infra	FORCE	CUDD_REORDER_SIFT		0.001039	0.00385	0.000118	0.000118	0.000236	0.00023	33	9.43718e+06	177	18.51851851851852	27.0	31.0	2.0	59.25925925925926	57.61610809668165	59.25925925925926	27	29
eCos_io	FORCE	CUDD_REORDER_SIFT		0.005535	0.016691	0.000537	0.000537	0.001074	0.001624	250	1.85602e+32	991	29.230769230769234	130.0	156.0	2.0	64.61538461538461	50.04140297627875	64.61538461538461	196	249
